,Start Time,End Time,Isop,Isop Error,RH,RH Stderr,Pid3 Voltage,Pid4 Voltage,Pid5 Voltage,Pid3 Stderr,Pid4 Stderr,Pid5 Stderr
2,2015-09-11 11:02:34.713600000,2015-09-11 11:04:14.678400000,0.515740146566,5.07157580494e-05,64.4566101137,0.00288473777733,0.0507206232778,0.0538431137762,0.0575272212787,8.75362556542e-07,8.66951523202e-07,8.7661450967e-07
3,2015-09-11 11:16:35.040000000,2015-09-11 11:18:15.004800000,0.515703382104,5.03020962978e-05,36.1966263211,0.00265570224592,0.0507922336464,0.0536139897303,0.0571867761439,8.28692777977e-07,8.80844661056e-07,1.57072568571e-06
4,2015-09-11 11:35:50.380800000,2015-09-11 11:37:30.345600000,0.515982740418,4.82053535768e-05,4.46550498316,0.00260270586857,0.0508221624575,0.0532447555245,0.0550333001499,8.60867661504e-07,8.63247978554e-07,8.95597049126e-07
5,2015-09-11 11:37:20.323200000,2015-09-11 11:39:00.374400000,0.515932243358,5.03284933147e-05,4.24625876388,0.00227655432801,0.0508125510646,0.0532447555245,0.0550445101299,8.31951271459e-07,8.63247978554e-07,9.99423208522e-07
6,2015-09-11 11:48:36.057600000,2015-09-11 11:50:16.022400000,0.516364145019,4.86823318519e-05,33.0091043837,0.00234450240204,0.0507905186913,0.0536064412088,0.0570845496603,8.21251629859e-07,8.7852460282e-07,1.66504267098e-06
7,2015-09-11 12:11:51.504000000,2015-09-11 12:13:31.555200000,0.517331236891,5.05307222934e-05,61.776865061,0.00332618628559,0.0507757082817,0.0538192565734,0.0575912198501,7.98692328503e-07,9.0150479713e-07,8.26466152106e-07
8,2015-09-11 12:23:51.648000000,2015-09-11 12:25:31.699200000,0.517885264337,4.79861301018e-05,37.3873156366,0.0020710144721,0.0575103318981,0.0536266316284,0.0574153871429,1.33562561057e-06,8.85493486668e-07,9.31921803255e-07
9,2015-09-11 12:54:22.118400000,2015-09-11 12:56:02.169600000,0.516473548565,4.88017430117e-05,88.5543728709,0.00335418242966,0.0592930859341,0.0545163773726,0.0577578918881,4.34923537597e-06,9.83313106353e-07,9.09110768796e-07
10,2015-09-11 13:22:07.651200000,2015-09-11 13:23:47.616000000,0.516490859914,4.96843910596e-05,28.9562867916,0.00214876317755,0.0567703346853,0.053708027033,0.0567554947952,1.71670158216e-06,9.02296333814e-07,9.31442067473e-07
11,2015-09-11 14:09:23.385600000,2015-09-11 14:11:03.436800000,0.518203900216,4.81521313788e-05,70.9277553178,0.00287384610568,0.0570831786613,0.054139993986,0.0572327115085,9.23998076492e-07,9.49005524173e-07,9.08238254037e-07
12,2015-09-11 14:32:39.523200000,2015-09-11 14:34:19.574400000,0.518617285945,4.9810819735e-05,23.0530487186,0.00192126364143,0.0565870345455,0.0536435906893,0.0561174185415,1.76221475904e-06,9.02531552922e-07,9.39764018815e-07
13,2015-09-11 15:01:40.137600000,2015-09-11 15:03:20.188800000,0.51887642481,4.904560711e-05,48.8550611023,0.00214421680642,0.0571688068195,0.0538408817383,0.0572631804762,1.81981900041e-06,8.95625456771e-07,1.07616519157e-06
14,2015-09-11 15:37:26.140800000,2015-09-11 15:39:06.192000000,0.518921470562,4.87277081827e-05,3.53690485762,0.00103643042567,0.0564136177023,0.0532950172827,0.0551858440952,2.02547868644e-06,8.79224230877e-07,1.6839604608e-06
15,2015-09-11 16:05:42.259200000,2015-09-11 16:07:22.224000000,0.520017718627,4.80985266891e-05,69.5108630753,0.00589823918837,0.0572449652892,0.0540466760405,0.0574141843439,1.66609157764e-06,9.05291585953e-07,9.17359441128e-07
16,2015-09-11 16:20:57.667200000,2015-09-11 16:22:37.632000000,0.520377326973,5.00645664967e-05,96.4302160801,0.00387571869174,0.0584991878222,0.0547161998601,0.0580742742857,8.63825455306e-07,1.06697027841e-06,9.93486878191e-07
0,2015-09-15 09:33:50.486400000,2015-09-15 09:34:05.433599999,0.560529156212,0.0302682021629,1.23436125135,0.0018591288205,0.0569959035762,0.0534925482781,0.055474601457,2.70124805821e-06,3.9933463127e-06,2.96041581346e-06
1,2015-09-15 09:42:25.603200000,2015-09-15 09:44:05.654400000,2.21090470152,7.65103496707e-05,37.0634884332,0.00479269593994,0.058143933817,0.0538088575536,0.0565950919052,2.60856728664e-06,3.70643046973e-06,2.84991259477e-06
2,2015-09-15 09:50:25.728000000,2015-09-15 09:52:05.779200000,2.21094455669,9.15446543575e-05,22.6311147943,0.00150902658982,0.057395828511,0.0536376816923,0.0559087957481,2.60214510623e-06,2.20907623185e-06,2.15801068768e-06
3,2015-09-15 09:55:55.776000000,2015-09-15 09:57:35.740800000,2.21113831953,0.000103116387756,37.6252218078,0.00407650444092,0.0576691919203,0.0536976217199,0.0563233722873,2.55686865167e-06,1.95898929618e-06,2.01195060483e-06
4,2015-09-15 10:08:40.934400000,2015-09-15 10:10:20.985600000,2.21090079744,8.71990463744e-05,2.90446346311,0.00211504324887,0.0566831605295,0.0534250085814,0.0551960835564,2.5841489497e-06,1.8596574774e-06,1.97817370777e-06
5,2015-09-15 10:16:26.112000000,2015-09-15 10:18:06.163200000,2.21108643605,6.75864091922e-05,37.540127389,0.00460998803948,0.0575686948551,0.0536981415718,0.0563782905635,2.58653663076e-06,1.83377666912e-06,2.06949376969e-06
6,2015-09-15 10:32:11.328000000,2015-09-15 10:33:51.379200000,2.21127601604,6.54545859918e-05,77.2519755442,0.00431732454292,0.0579634281119,0.0540896647819,0.0573397025075,1.80811564291e-06,9.38506777626e-07,9.75943590744e-07
7,2015-09-15 10:47:11.443200000,2015-09-15 10:48:51.494400000,2.21131359231,6.68663898779e-05,45.710491112,0.00250793166987,0.0573536639061,0.0537763393706,0.0569454245854,1.81072214195e-06,8.72518976836e-07,9.92659825078e-07
8,2015-09-15 10:58:41.606400000,2015-09-15 11:00:21.571200000,2.2112871362,6.9999043804e-05,70.4888226186,0.00477491065199,0.0575036237922,0.0539997962711,0.0570973733185,1.72502517575e-06,9.4069438746e-07,9.19151396604e-07
9,2015-09-15 11:07:26.659200000,2015-09-15 11:09:06.710400000,2.21128397825,6.99436583593e-05,38.6920195679,0.00334489604759,0.057235762684,0.0537935005128,0.0569761271551,1.87089019771e-06,1.02281143512e-06,1.13822321287e-06
10,2015-09-15 11:21:56.793600000,2015-09-15 11:23:36.758400000,2.21139892392,7.31825987936e-05,4.23688138517,0.00233257106719,0.0562976601598,0.0533948882018,0.0550109842557,1.85835756939e-06,9.02760575738e-07,8.47608236951e-07
11,2015-09-15 11:27:26.841600000,2015-09-15 11:29:06.892800000,2.21135351121,6.9460460187e-05,35.4904375593,0.00542181403802,0.0572364810492,0.0537031961155,0.0569326681645,1.88545205078e-06,9.73056684669e-07,1.34146857644e-06
12,2015-09-15 11:36:56.908800000,2015-09-15 11:38:36.960000000,2.21141469088,7.00008279732e-05,60.7157389147,0.00317843678014,0.0575621871728,0.0538814938262,0.0571469286636,1.82965435234e-06,9.30497389989e-07,8.69069116336e-07
0,2015-09-15 11:54:58.291200000,2015-09-15 11:55:43.392000000,0.917405531094,0.0331805968978,96.289372138,0.00859656830297,0.0591459077852,0.0545705655186,0.058062008438,6.66139401698e-06,1.20353196956e-06,2.23403111852e-06
1,2015-09-15 12:08:48.508800000,2015-09-15 12:10:28.473600000,1.43627321467,6.27624897275e-05,90.1623340781,0.00348668032933,0.0584900467433,0.0545747589011,0.0576065534965,9.58218987786e-07,1.57537527299e-06,8.82194402385e-07
2,2015-09-15 12:22:03.648000000,2015-09-15 12:23:43.699200000,1.43649714834,6.4115581203e-05,10.8595092779,0.00366445622407,0.0563452501698,0.0536142190709,0.0553600771329,1.00671280413e-06,1.11462130824e-06,9.6392773142e-07
3,2015-09-15 12:32:18.816000000,2015-09-15 12:33:58.867200000,1.4368497387,6.49715172065e-05,55.1490688422,0.00343364963514,0.0573981254235,0.053941252422,0.0570528058741,1.71788564136e-06,1.04703488844e-06,8.46563292054e-07
0,2015-09-15 13:16:39.331200000,2015-09-15 13:16:39.331200000,2.21118508874,0.000106166406793,57.7693557308,0.0032324032243,0.057506540448,0.0539751236563,0.0572367635599,1.78590929328e-06,8.35585308756e-07,1.05546467486e-06
1,2015-09-15 13:27:44.438400000,2015-09-15 13:29:24.489599999,2.21136808543,0.000104872362598,25.8724556144,0.00159252670802,0.0569997895004,0.053736546607,0.0566106445772,1.89263812798e-06,8.44265520894e-07,1.01577723158e-06
2,2015-09-15 13:40:59.663999999,2015-09-15 13:42:39.628800000,2.21115082473,9.95645459267e-05,57.3725300468,0.00296367803713,0.0574702430444,0.0539386673826,0.0572273634764,1.84727307468e-06,8.86109518775e-07,9.51704906797e-07
