32,78,13.41164207,30.65518188,32.57113075,21.07543755,34.48707962,21.07543755,30.65518188,22.99138641,19.15948868,22.99138641,40.23492622,17.24353981,17.24353981,30.65518188,21.07543755,32.57113075,24.90733528,15.32759094,34.48707962,24.90733528,26.82328415,34.48707962,32.57113075,28.73923302,24.90733528,22.99138641,42.15087509,22.99138641,22.99138641,36.40302849,32.57113075,28.73923302,44.06682396,28.73923302,30.65518188,22.99138641,36.40302849,17.24353981,19.15948868,17.24353981,34.48707962,22.99138641,34.48707962,21.07543755,17.24353981,40.23492622,21.07543755,24.90733528,32.57113075,42.15087509,30.65518188,24.90733528,19.15948868,34.48707962,28.73923302,32.57113075,26.82328415,17.24353981,28.73923302,32.57113075,24.90733528,15.32759094,24.90733528,11.49569321,19.15948868,36.40302849,28.73923302,30.65518188,15.32759094,30.65518188,21.07543755,26.82328415,22.99138641,36.40302849,30.65518188,34.48707962,28.73923302,19.15948868,44.06682396,21.07543755,22.99138641,22.99138641,17.24353981,26.82328415,26.82328415,22.99138641,17.24353981,32.57113075,28.73923302,17.24353981,21.07543755,13.41164207,21.07543755,15.32759094,26.82328415,32.57113075,22.99138641,13.41164207,21.07543755,32.57113075,26.82328415,22.99138641,32.57113075,11.49569321,17.24353981,24.90733528,19.15948868,19.15948868,26.82328415,22.99138641,24.90733528,15.32759094,15.32759094,24.90733528,22.99138641,30.65518188,11.49569321,24.90733528,13.41164207,28.73923302,30.65518188,19.15948868,17.24353981,7.663795471,21.07543755,17.24353981,22.99138641,28.73923302,36.40302849,28.73923302,55.56251717,38.31897736,17.24353981,34.48707962,24.90733528,24.90733528,22.99138641,21.07543755,28.73923302,19.15948868,34.48707962,24.90733528,15.32759094,13.41164207,21.07543755,26.82328415,22.99138641,32.57113075,13.41164207,26.82328415,24.90733528,13.41164207,19.15948868,24.90733528,30.65518188,21.07543755,13.41164207,34.48707962,36.40302849,28.73923302,21.07543755,28.73923302,21.07543755,22.99138641,21.07543755,19.15948868,38.31897736,28.73923302,21.07543755,19.15948868,7.663795471,21.07543755,13.41164207,24.90733528,32.57113075,32.57113075,22.99138641,17.24353981,11.49569321,9.579744339,17.24353981,19.15948868,17.24353981,19.15948868,24.90733528,26.82328415,21.07543755,26.82328415,11.49569321,28.73923302,24.90733528,19.15948868,36.40302849,32.57113075,28.73923302,7.663795471,22.99138641,17.24353981,24.90733528,21.07543755,11.49569321,26.82328415,26.82328415,13.41164207,15.32759094,19.15948868,15.32759094,9.579744339,9.579744339,28.73923302,7.663795471,21.07543755,36.40302849,11.49569321,22.99138641,13.41164207,30.65518188,22.99138641,15.32759094,22.99138641,26.82328415,22.99138641,21.07543755,26.82328415,15.32759094,13.41164207,11.49569321,19.15948868,32.57113075,24.90733528,26.82328415,22.99138641,:
32,81,21.52945701,19.57223364,33.27279719,17.61501028,29.35835046,19.57223364,23.48668037,15.65778691,27.4011271,39.14446729,33.27279719,37.18724392,35.23002056,33.27279719,21.52945701,27.4011271,11.74334019,37.18724392,27.4011271,29.35835046,35.23002056,21.52945701,21.52945701,31.31557383,29.35835046,46.97336074,31.31557383,33.27279719,13.70056355,23.48668037,27.4011271,25.44390374,31.31557383,17.61501028,33.27279719,25.44390374,25.44390374,33.27279719,45.01613738,29.35835046,33.27279719,9.786116821,25.44390374,15.65778691,23.48668037,17.61501028,27.4011271,21.52945701,31.31557383,25.44390374,25.44390374,25.44390374,25.44390374,27.4011271,19.57223364,15.65778691,21.52945701,29.35835046,41.10169065,25.44390374,25.44390374,19.57223364,29.35835046,19.57223364,13.70056355,19.57223364,23.48668037,35.23002056,27.4011271,33.27279719,29.35835046,19.57223364,25.44390374,15.65778691,21.52945701,33.27279719,21.52945701,23.48668037,15.65778691,31.31557383,23.48668037,25.44390374,15.65778691,11.74334019,25.44390374,15.65778691,21.52945701,29.35835046,17.61501028,29.35835046,19.57223364,25.44390374,17.61501028,17.61501028,25.44390374,33.27279719,23.48668037,21.52945701,27.4011271,25.44390374,15.65778691,21.52945701,21.52945701,27.4011271,17.61501028,19.57223364,35.23002056,25.44390374,27.4011271,19.57223364,35.23002056,29.35835046,19.57223364,27.4011271,29.35835046,21.52945701,19.57223364,17.61501028,27.4011271,19.57223364,15.65778691,17.61501028,13.70056355,29.35835046,15.65778691,35.23002056,15.65778691,33.27279719,29.35835046,39.14446729,19.57223364,23.48668037,13.70056355,37.18724392,9.786116821,27.4011271,19.57223364,35.23002056,19.57223364,19.57223364,29.35835046,21.52945701,29.35835046,23.48668037,21.52945701,27.4011271,27.4011271,23.48668037,31.31557383,9.786116821,25.44390374,17.61501028,21.52945701,29.35835046,27.4011271,15.65778691,31.31557383,27.4011271,23.48668037,27.4011271,23.48668037,17.61501028,13.70056355,23.48668037,31.31557383,5.871670093,19.57223364,25.44390374,27.4011271,27.4011271,27.4011271,29.35835046,11.74334019,23.48668037,19.57223364,29.35835046,27.4011271,3.914446729,19.57223364,29.35835046,29.35835046,13.70056355,21.52945701,25.44390374,23.48668037,17.61501028,19.57223364,33.27279719,15.65778691,15.65778691,43.05891401,19.57223364,29.35835046,23.48668037,25.44390374,23.48668037,25.44390374,13.70056355,17.61501028,23.48668037,27.4011271,15.65778691,15.65778691,15.65778691,21.52945701,27.4011271,27.4011271,29.35835046,25.44390374,23.48668037,17.61501028,21.52945701,19.57223364,29.35835046,25.44390374,25.44390374,19.57223364,15.65778691,11.74334019,19.57223364,21.52945701,15.65778691,23.48668037,23.48668037,17.61501028,19.57223364,21.52945701,21.52945701,50.88780747,17.61501028,21.52945701,17.61501028,:
32,91,25.13766023,23.04285521,20.94805019,10.4740251,29.32727027,16.75844015,33.51688031,23.04285521,8.379220077,20.94805019,25.13766023,18.85324517,10.4740251,20.94805019,25.13766023,31.42207529,33.51688031,27.23246525,35.61168533,20.94805019,20.94805019,16.75844015,25.13766023,25.13766023,12.56883012,33.51688031,20.94805019,31.42207529,20.94805019,27.23246525,27.23246525,27.23246525,20.94805019,10.4740251,25.13766023,18.85324517,27.23246525,31.42207529,25.13766023,14.66363513,33.51688031,16.75844015,18.85324517,33.51688031,20.94805019,23.04285521,18.85324517,14.66363513,14.66363513,18.85324517,35.61168533,23.04285521,33.51688031,29.32727027,27.23246525,18.85324517,12.56883012,25.13766023,27.23246525,20.94805019,18.85324517,12.56883012,25.13766023,12.56883012,18.85324517,20.94805019,27.23246525,20.94805019,20.94805019,23.04285521,31.42207529,14.66363513,29.32727027,18.85324517,35.61168533,18.85324517,14.66363513,23.04285521,18.85324517,27.23246525,25.13766023,16.75844015,18.85324517,16.75844015,23.04285521,31.42207529,18.85324517,23.04285521,14.66363513,18.85324517,14.66363513,31.42207529,12.56883012,29.32727027,27.23246525,10.4740251,33.51688031,25.13766023,23.04285521,16.75844015,16.75844015,10.4740251,18.85324517,20.94805019,35.61168533,20.94805019,18.85324517,18.85324517,16.75844015,14.66363513,14.66363513,27.23246525,14.66363513,14.66363513,6.284415058,8.379220077,23.04285521,18.85324517,14.66363513,14.66363513,16.75844015,6.284415058,27.23246525,27.23246525,16.75844015,25.13766023,18.85324517,20.94805019,16.75844015,25.13766023,25.13766023,25.13766023,14.66363513,14.66363513,27.23246525,8.379220077,18.85324517,18.85324517,27.23246525,10.4740251,14.66363513,18.85324517,23.04285521,6.284415058,23.04285521,14.66363513,18.85324517,8.379220077,16.75844015,27.23246525,10.4740251,23.04285521,16.75844015,16.75844015,16.75844015,12.56883012,27.23246525,18.85324517,25.13766023,4.189610038,20.94805019,14.66363513,2.094805019,12.56883012,14.66363513,25.13766023,14.66363513,2.094805019,20.94805019,16.75844015,20.94805019,12.56883012,27.23246525,25.13766023,20.94805019,20.94805019,23.04285521,29.32727027,10.4740251,23.04285521,25.13766023,20.94805019,23.04285521,14.66363513,23.04285521,20.94805019,20.94805019,10.4740251,20.94805019,14.66363513,8.379220077,16.75844015,16.75844015,10.4740251,16.75844015,6.284415058,16.75844015,10.4740251,31.42207529,14.66363513,27.23246525,14.66363513,20.94805019,10.4740251,14.66363513,18.85324517,8.379220077,23.04285521,16.75844015,12.56883012,16.75844015,25.13766023,18.85324517,46.08571042,23.04285521,10.4740251,18.85324517,18.85324517,14.66363513,14.66363513,10.4740251,31.42207529,23.04285521,18.85324517,8.379220077,14.66363513,10.4740251,25.13766023,10.4740251,14.66363513,18.85324517,12.56883012,:
32,92,29.51988459,27.4113214,21.08563185,23.19419503,23.19419503,23.19419503,18.97706866,16.86850548,16.86850548,27.4113214,27.4113214,27.4113214,21.08563185,16.86850548,27.4113214,27.4113214,12.65137911,16.86850548,27.4113214,14.75994229,25.30275822,16.86850548,10.54281592,16.86850548,21.08563185,14.75994229,23.19419503,27.4113214,16.86850548,27.4113214,10.54281592,21.08563185,10.54281592,23.19419503,23.19419503,27.4113214,10.54281592,18.97706866,10.54281592,12.65137911,27.4113214,18.97706866,14.75994229,27.4113214,10.54281592,21.08563185,35.84557414,14.75994229,23.19419503,16.86850548,23.19419503,16.86850548,27.4113214,14.75994229,10.54281592,23.19419503,18.97706866,33.73701096,23.19419503,10.54281592,10.54281592,23.19419503,31.62844777,16.86850548,21.08563185,14.75994229,25.30275822,31.62844777,10.54281592,25.30275822,10.54281592,27.4113214,25.30275822,23.19419503,10.54281592,33.73701096,31.62844777,31.62844777,29.51988459,16.86850548,18.97706866,10.54281592,46.38839006,23.19419503,14.75994229,14.75994229,14.75994229,16.86850548,29.51988459,21.08563185,10.54281592,25.30275822,16.86850548,14.75994229,21.08563185,29.51988459,16.86850548,23.19419503,21.08563185,27.4113214,29.51988459,21.08563185,33.73701096,25.30275822,16.86850548,21.08563185,25.30275822,27.4113214,16.86850548,18.97706866,31.62844777,14.75994229,14.75994229,12.65137911,8.434252739,8.434252739,12.65137911,16.86850548,14.75994229,23.19419503,27.4113214,23.19419503,18.97706866,31.62844777,21.08563185,12.65137911,18.97706866,8.434252739,14.75994229,18.97706866,14.75994229,8.434252739,21.08563185,25.30275822,16.86850548,23.19419503,12.65137911,18.97706866,12.65137911,18.97706866,27.4113214,14.75994229,10.54281592,25.30275822,27.4113214,14.75994229,10.54281592,8.434252739,21.08563185,18.97706866,23.19419503,25.30275822,27.4113214,23.19419503,12.65137911,27.4113214,27.4113214,18.97706866,18.97706866,10.54281592,10.54281592,12.65137911,21.08563185,14.75994229,18.97706866,18.97706866,21.08563185,12.65137911,8.434252739,14.75994229,14.75994229,21.08563185,23.19419503,16.86850548,18.97706866,16.86850548,16.86850548,23.19419503,14.75994229,21.08563185,4.217126369,16.86850548,23.19419503,21.08563185,14.75994229,6.325689554,4.217126369,12.65137911,27.4113214,12.65137911,18.97706866,31.62844777,16.86850548,18.97706866,14.75994229,16.86850548,27.4113214,8.434252739,16.86850548,18.97706866,14.75994229,8.434252739,12.65137911,18.97706866,23.19419503,14.75994229,12.65137911,14.75994229,12.65137911,21.08563185,10.54281592,18.97706866,16.86850548,18.97706866,18.97706866,6.325689554,8.434252739,23.19419503,12.65137911,2.108563185,16.86850548,50.60551643,16.86850548,16.86850548,25.30275822,18.97706866,6.325689554,12.65137911,21.08563185,16.86850548,23.19419503,16.86850548,:
32,106,14.35144297,36.90371051,41.00412278,32.80329823,28.70288595,16.40164911,28.70288595,22.55226753,20.50206139,18.45185525,26.65267981,16.40164911,12.30123684,24.60247367,10.2510307,28.70288595,26.65267981,12.30123684,6.150618418,26.65267981,24.60247367,24.60247367,28.70288595,28.70288595,14.35144297,20.50206139,18.45185525,12.30123684,12.30123684,12.30123684,26.65267981,28.70288595,18.45185525,14.35144297,14.35144297,16.40164911,24.60247367,12.30123684,28.70288595,8.200824557,43.05432892,22.55226753,20.50206139,24.60247367,28.70288595,22.55226753,18.45185525,20.50206139,18.45185525,14.35144297,20.50206139,18.45185525,24.60247367,30.75309209,10.2510307,22.55226753,26.65267981,20.50206139,16.40164911,36.90371051,18.45185525,8.200824557,18.45185525,26.65267981,10.2510307,18.45185525,16.40164911,14.35144297,30.75309209,12.30123684,16.40164911,24.60247367,16.40164911,10.2510307,22.55226753,22.55226753,22.55226753,14.35144297,18.45185525,20.50206139,8.200824557,28.70288595,24.60247367,26.65267981,18.45185525,18.45185525,12.30123684,14.35144297,18.45185525,18.45185525,22.55226753,22.55226753,20.50206139,20.50206139,26.65267981,20.50206139,12.30123684,14.35144297,22.55226753,22.55226753,18.45185525,20.50206139,12.30123684,8.200824557,14.35144297,22.55226753,20.50206139,16.40164911,20.50206139,16.40164911,24.60247367,14.35144297,22.55226753,24.60247367,22.55226753,14.35144297,10.2510307,14.35144297,16.40164911,20.50206139,10.2510307,14.35144297,18.45185525,26.65267981,30.75309209,14.35144297,24.60247367,26.65267981,20.50206139,18.45185525,30.75309209,14.35144297,36.90371051,10.2510307,8.200824557,18.45185525,22.55226753,26.65267981,34.85350437,22.55226753,20.50206139,26.65267981,16.40164911,26.65267981,16.40164911,22.55226753,10.2510307,18.45185525,8.200824557,16.40164911,26.65267981,20.50206139,18.45185525,24.60247367,24.60247367,22.55226753,16.40164911,12.30123684,14.35144297,8.200824557,26.65267981,10.2510307,26.65267981,16.40164911,24.60247367,20.50206139,14.35144297,26.65267981,14.35144297,20.50206139,32.80329823,10.2510307,28.70288595,20.50206139,18.45185525,14.35144297,32.80329823,10.2510307,16.40164911,18.45185525,26.65267981,18.45185525,20.50206139,16.40164911,20.50206139,10.2510307,36.90371051,32.80329823,4.100412278,14.35144297,28.70288595,6.150618418,18.45185525,16.40164911,8.200824557,12.30123684,22.55226753,10.2510307,14.35144297,18.45185525,22.55226753,14.35144297,14.35144297,20.50206139,18.45185525,14.35144297,22.55226753,6.150618418,22.55226753,26.65267981,16.40164911,4.100412278,18.45185525,14.35144297,16.40164911,20.50206139,26.65267981,22.55226753,14.35144297,20.50206139,12.30123684,18.45185525,10.2510307,8.200824557,12.30123684,10.2510307,22.55226753,10.2510307,10.2510307,18.45185525,34.85350437,16.40164911,:
32,114,30.25288884,14.11801479,22.18545182,38.32032586,30.25288884,34.28660735,20.16859256,38.32032586,16.13487405,32.2697481,22.18545182,36.30346661,20.16859256,44.37090363,32.2697481,30.25288884,32.2697481,22.18545182,30.25288884,30.25288884,36.30346661,26.21917033,14.11801479,20.16859256,24.20231107,32.2697481,16.13487405,16.13487405,24.20231107,24.20231107,36.30346661,28.23602958,22.18545182,32.2697481,30.25288884,20.16859256,30.25288884,26.21917033,24.20231107,44.37090363,28.23602958,28.23602958,32.2697481,32.2697481,12.10115554,16.13487405,30.25288884,32.2697481,20.16859256,20.16859256,30.25288884,26.21917033,16.13487405,16.13487405,30.25288884,36.30346661,18.1517333,22.18545182,34.28660735,28.23602958,30.25288884,24.20231107,16.13487405,44.37090363,28.23602958,20.16859256,28.23602958,20.16859256,22.18545182,26.21917033,14.11801479,8.067437024,26.21917033,30.25288884,48.40462214,30.25288884,18.1517333,22.18545182,28.23602958,34.28660735,16.13487405,36.30346661,32.2697481,18.1517333,20.16859256,28.23602958,30.25288884,14.11801479,32.2697481,22.18545182,30.25288884,14.11801479,30.25288884,38.32032586,26.21917033,32.2697481,28.23602958,34.28660735,22.18545182,20.16859256,28.23602958,32.2697481,8.067437024,14.11801479,10.08429628,34.28660735,26.21917033,20.16859256,34.28660735,24.20231107,34.28660735,24.20231107,12.10115554,22.18545182,22.18545182,18.1517333,18.1517333,22.18545182,26.21917033,30.25288884,18.1517333,10.08429628,34.28660735,18.1517333,8.067437024,14.11801479,18.1517333,32.2697481,28.23602958,24.20231107,22.18545182,20.16859256,46.38776289,30.25288884,12.10115554,22.18545182,22.18545182,18.1517333,12.10115554,24.20231107,22.18545182,18.1517333,14.11801479,16.13487405,28.23602958,24.20231107,22.18545182,24.20231107,14.11801479,32.2697481,14.11801479,28.23602958,14.11801479,28.23602958,34.28660735,24.20231107,18.1517333,22.18545182,18.1517333,20.16859256,20.16859256,12.10115554,18.1517333,18.1517333,16.13487405,14.11801479,16.13487405,24.20231107,24.20231107,26.21917033,20.16859256,22.18545182,28.23602958,14.11801479,18.1517333,12.10115554,22.18545182,14.11801479,26.21917033,16.13487405,28.23602958,18.1517333,20.16859256,28.23602958,22.18545182,16.13487405,24.20231107,36.30346661,22.18545182,16.13487405,20.16859256,20.16859256,8.067437024,20.16859256,26.21917033,22.18545182,10.08429628,26.21917033,14.11801479,18.1517333,26.21917033,22.18545182,18.1517333,14.11801479,20.16859256,22.18545182,36.30346661,18.1517333,16.13487405,24.20231107,28.23602958,14.11801479,20.16859256,8.067437024,20.16859256,22.18545182,32.2697481,34.28660735,10.08429628,16.13487405,24.20231107,12.10115554,16.13487405,30.25288884,24.20231107,26.21917033,20.16859256,14.11801479,12.10115554,24.20231107,14.11801479,18.1517333,:
32,120,13.94294366,9.959245468,9.959245468,5.975547281,5.975547281,5.975547281,11.95109456,5.975547281,1.991849094,9.959245468,1.991849094,5.975547281,5.975547281,5.975547281,0,7.967396374,3.983698187,5.975547281,13.94294366,3.983698187,1.991849094,5.975547281,5.975547281,5.975547281,1.991849094,5.975547281,9.959245468,3.983698187,7.967396374,3.983698187,7.967396374,3.983698187,3.983698187,1.991849094,7.967396374,9.959245468,7.967396374,15.93479275,9.959245468,7.967396374,5.975547281,7.967396374,3.983698187,9.959245468,11.95109456,7.967396374,7.967396374,5.975547281,3.983698187,7.967396374,5.975547281,11.95109456,3.983698187,3.983698187,3.983698187,5.975547281,0,9.959245468,1.991849094,9.959245468,11.95109456,5.975547281,0,5.975547281,3.983698187,3.983698187,7.967396374,9.959245468,5.975547281,7.967396374,11.95109456,7.967396374,1.991849094,1.991849094,1.991849094,5.975547281,9.959245468,7.967396374,1.991849094,11.95109456,0,1.991849094,3.983698187,5.975547281,7.967396374,3.983698187,0,3.983698187,0,7.967396374,1.991849094,1.991849094,1.991849094,5.975547281,13.94294366,5.975547281,3.983698187,3.983698187,1.991849094,0,25.89403822,5.975547281,1.991849094,3.983698187,5.975547281,7.967396374,11.95109456,3.983698187,1.991849094,1.991849094,0,5.975547281,7.967396374,3.983698187,1.991849094,11.95109456,3.983698187,7.967396374,1.991849094,5.975547281,7.967396374,5.975547281,3.983698187,9.959245468,1.991849094,7.967396374,5.975547281,1.991849094,5.975547281,3.983698187,5.975547281,5.975547281,1.991849094,3.983698187,0,0,9.959245468,1.991849094,3.983698187,7.967396374,9.959245468,0,3.983698187,3.983698187,1.991849094,3.983698187,0,5.975547281,13.94294366,0,3.983698187,1.991849094,5.975547281,7.967396374,1.991849094,3.983698187,5.975547281,3.983698187,7.967396374,1.991849094,1.991849094,11.95109456,1.991849094,13.94294366,0,3.983698187,3.983698187,9.959245468,9.959245468,5.975547281,5.975547281,7.967396374,5.975547281,3.983698187,5.975547281,3.983698187,7.967396374,7.967396374,5.975547281,3.983698187,9.959245468,7.967396374,1.991849094,5.975547281,5.975547281,5.975547281,9.959245468,11.95109456,5.975547281,7.967396374,5.975547281,0,1.991849094,5.975547281,1.991849094,5.975547281,5.975547281,5.975547281,3.983698187,11.95109456,7.967396374,7.967396374,1.991849094,1.991849094,5.975547281,3.983698187,11.95109456,3.983698187,1.991849094,9.959245468,7.967396374,1.991849094,0,7.967396374,0,7.967396374,7.967396374,1.991849094,5.975547281,0,9.959245468,3.983698187,13.94294366,9.959245468,7.967396374,1.991849094,3.983698187,5.975547281,1.991849094,3.983698187,7.967396374,1.991849094,:
32,142,1.900145165,0,5.700435495,3.80029033,3.80029033,3.80029033,1.900145165,0,7.600580659,0,5.700435495,5.700435495,11.40087099,3.80029033,1.900145165,13.30101615,3.80029033,3.80029033,5.700435495,1.900145165,3.80029033,5.700435495,3.80029033,9.500725824,1.900145165,1.900145165,1.900145165,3.80029033,0,3.80029033,1.900145165,5.700435495,5.700435495,1.900145165,1.900145165,5.700435495,1.900145165,5.700435495,0,1.900145165,5.700435495,0,1.900145165,5.700435495,0,1.900145165,3.80029033,3.80029033,3.80029033,0,5.700435495,0,1.900145165,1.900145165,5.700435495,1.900145165,7.600580659,5.700435495,5.700435495,7.600580659,3.80029033,5.700435495,1.900145165,0,5.700435495,0,3.80029033,3.80029033,3.80029033,3.80029033,0,0,1.900145165,1.900145165,3.80029033,13.30101615,3.80029033,7.600580659,0,3.80029033,7.600580659,5.700435495,3.80029033,5.700435495,0,1.900145165,5.700435495,3.80029033,3.80029033,5.700435495,5.700435495,5.700435495,3.80029033,1.900145165,1.900145165,5.700435495,1.900145165,3.80029033,7.600580659,3.80029033,1.900145165,3.80029033,0,3.80029033,1.900145165,1.900145165,1.900145165,1.900145165,1.900145165,0,3.80029033,3.80029033,0,1.900145165,1.900145165,1.900145165,5.700435495,5.700435495,1.900145165,3.80029033,1.900145165,9.500725824,1.900145165,3.80029033,3.80029033,3.80029033,1.900145165,9.500725824,5.700435495,3.80029033,3.80029033,3.80029033,0,3.80029033,0,3.80029033,3.80029033,5.700435495,3.80029033,0,5.700435495,1.900145165,0,3.80029033,7.600580659,1.900145165,1.900145165,3.80029033,1.900145165,3.80029033,5.700435495,1.900145165,1.900145165,1.900145165,0,5.700435495,3.80029033,1.900145165,5.700435495,1.900145165,1.900145165,5.700435495,3.80029033,1.900145165,0,1.900145165,3.80029033,1.900145165,0,1.900145165,9.500725824,0,0,0,0,3.80029033,3.80029033,0,3.80029033,3.80029033,1.900145165,0,3.80029033,0,3.80029033,5.700435495,0,1.900145165,3.80029033,5.700435495,5.700435495,17.10130648,0,3.80029033,9.500725824,0,5.700435495,1.900145165,1.900145165,3.80029033,0,9.500725824,3.80029033,0,0,3.80029033,0,1.900145165,0,3.80029033,5.700435495,1.900145165,0,5.700435495,3.80029033,5.700435495,0,1.900145165,0,1.900145165,5.700435495,3.80029033,1.900145165,0,1.900145165,5.700435495,1.900145165,1.900145165,3.80029033,5.700435495,1.900145165,0,:
,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time vs Mass,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (ms),Phase,Carrier Flow (tls),Sample Flow (tls),Tube Pressure (torr),Tube Temp (C),DWS Intensity (pA),UPS Intensity (nA),Reaction Time (ms),Dilution Factor,19+ (19+),31+ (19+),33+ (19+),37+ (19+),42+ (19+),49+ (19+),51+ (19+),55+ (19+),59+ (19+),60+ (19+),61+ (19+),67+ (19+),71+ (19+),73+ (19+),77+ (19+),79+ (19+),107+ (19+),111+ (19+),121+ (19+),133+ (19+),147+ (19+),161+ (19+),30+ (30+),45+ (30+),48+ (30+),54+ (30+),63+ (30+),68+ (30+),78+ (30+),81+ (30+),88+ (30+),92+ (30+),100+ (30+),102+ (30+),106+ (30+),108+ (30+),113+ (30+),120+ (30+),141+ (30+),32+ (32+),39+ (32+),45+ (32+),46+ (32+),54+ (32+),58+ (32+),60+ (32+),61+ (32+),63+ (32+),67+ (32+),68+ (32+),72+ (32+),78+ (32+),81+ (32+),91+ (32+),92+ (32+),106+ (32+),114+ (32+),120+ (32+),142+ (32+),:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,PREPARATION,1.7899,0.25,0.4141,109,68.5547,9.0332,1.934,1,6624.32,68,677.01,4112536.66,1478.94,5.83,1237.14,128586.67,289.87,821.39,374.27,6.51,114.31,109.72,31.03,100.34,40.92,16.23,27.83,1.94,5.64,0,7280080,139.46,20932.17,0,61.13,4.3,9.58,17.62,110.89,12.65,60.18,16.54,12.3,34.71,12.13,19.92,22.85,6410856,1055.2,256.74,80.75,7.78,104.71,172.68,94.72,61.13,2.17,15.04,71.93,13.41,21.53,25.14,29.52,14.35,30.25,13.94,1.9,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15688,PREPARATION,1.7712,0.25,0.4014,109.25,93.8477,8.8379,1.934,1,506357.56,76,913.18,4326045.53,1482.3,20.4,1078.31,121839.46,268.66,637.04,369.65,4.34,112.23,113.79,38.78,88.77,40.92,24.35,19.88,5.81,0,2.62,7201616,174.33,22629.61,2.59,45.28,2.15,9.58,25.44,69.82,8.43,78.86,28.94,16.4,26.54,14.15,7.97,15.23,6367772,877.56,231.38,43.48,7.78,92.82,191.35,94.72,74.71,2.17,10.74,53.43,30.66,19.57,23.04,27.41,36.9,14.12,9.96,0,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31337,SAMPLE,1.7712,0.25,0.4014,109.25,100.3906,8.9844,1.934,1,509233.91,92,897.44,4299114.46,1549.53,0,1239.92,121502.86,230.96,807.39,330.37,4.34,87.29,101.6,25.21,98.42,24.55,26.38,13.91,5.81,3.76,5.24,7230052,152.14,21816.62,5.19,40.75,2.15,21.08,7.83,90.36,18.98,72.63,26.87,14.35,34.71,24.25,5.98,7.62,6349496,1097.83,206.02,80.75,5.19,107.09,214.68,80.86,49.81,0,27.92,65.76,32.57,33.27,20.95,21.09,41,22.19,9.96,5.7,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46945,SAMPLE,1.7899,0.25,0.4014,109.25,101.7578,8.9844,1.934,1,512033.99,68,736.06,4310701.04,1610.03,11.66,1134.04,120531.02,254.52,723.38,281.86,0,76.9,103.63,25.21,108.06,34.78,10.15,23.85,11.63,1.88,5.24,7223416,167.99,21798.76,2.59,38.49,4.3,15.33,33.27,92.41,18.98,72.63,45.47,12.3,10.21,14.15,17.93,3.81,6412388,1005.46,234.55,71.43,10.38,85.68,147.01,85.48,79.24,8.68,15.04,69.87,21.08,17.62,10.47,23.19,32.8,38.32,5.98,3.8,:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
