,Time,CO,CO_square,rh,rh_square,MOS,MOS_square,vocs
607,71160,0.54745575,0.299707798,33.41332382,1116.450209,0.648324258,0.420324344,210.72745
608,71190,0.551139454,0.303754698,34.0859339,1161.85089,0.649425508,0.42175349,190.22765
609,71220,0.552538492,0.305298785,34.47188641,1188.310953,0.651930315,0.425013136,206.0899
610,71250,0.5534904,0.306351623,34.49424866,1189.85319,0.655548108,0.429743321,226.44835
611,71280,0.556144269,0.309296448,34.46007798,1187.496974,0.658474792,0.433589052,204.23445
612,71310,0.558708358,0.31215503,34.41831706,1184.620549,0.659496133,0.43493515,201.27625
613,71340,0.5584832,0.311903485,34.3912651,1182.759115,0.660313746,0.436014243,193.234
614,71370,0.55938285,0.312909173,34.36819514,1181.172838,0.661135433,0.437100061,203.16465
615,71400,0.558350977,0.311755813,34.36083297,1180.666842,0.661562523,0.437664972,202.0965
616,71430,0.558221185,0.311610891,34.34644557,1179.678323,0.661431531,0.43749167,194.94815
617,71460,0.558680323,0.312123703,34.33085095,1178.607327,0.661900269,0.438111966,201.55505
618,71490,0.557286085,0.31056778,34.3163457,1177.611583,0.662521662,0.438934952,202.2092
619,71520,0.556656283,0.309866218,34.20357182,1169.884325,0.662671908,0.439134058,208.2799
620,71550,0.556060131,0.309202869,33.83086212,1144.527232,0.662932708,0.439479775,201.65375
621,71580,0.5556779,0.308777929,33.39697134,1115.357695,0.663479592,0.440205169,196.94615
622,71610,0.557300485,0.31058383,33.28376789,1107.809205,0.663962754,0.440846538,207.3445
623,71640,0.557838962,0.311184307,33.9067609,1149.668435,0.664407477,0.441437295,204.92405
624,71670,0.559231792,0.312740197,34.42671693,1185.198839,0.666406283,0.444097334,207.5485
625,71700,0.561829346,0.315652214,34.5425615,1193.188555,0.670491608,0.449558996,212.32165
626,71730,0.5633582,0.317372462,34.49669661,1190.022077,0.673996415,0.454271168,207.85295
627,71760,0.564867183,0.319074935,34.43976565,1186.097458,0.675204467,0.455901072,221.46435
628,71790,0.564552908,0.318719986,34.39884864,1183.280788,0.675293308,0.456021051,212.20205
629,71820,0.565055308,0.319287501,34.37200644,1181.434827,0.676688738,0.457907649,228.15605
630,71850,0.567742233,0.322331244,34.3524724,1180.09236,0.6778464,0.459475742,208.1604
631,71880,0.567947154,0.32256397,34.37403175,1181.574059,0.678433923,0.460272588,210.4735
632,71910,0.569151454,0.323933377,34.36790655,1181.153,0.678299315,0.460089961,228.5932
633,71940,0.570134623,0.325053488,34.37022337,1181.312254,0.677697162,0.459273443,211.972
634,71970,0.569834138,0.324710945,34.3681254,1181.168044,0.677331769,0.458778326,219.10935
635,72000,0.5699818,0.324879252,34.35323222,1180.144564,0.67713025,0.458505375,214.16635
636,72030,0.571375015,0.326469408,34.34411287,1179.518089,0.678042092,0.459741079,225.9075
637,72060,0.5716106,0.326738678,34.33725092,1179.0468,0.678418308,0.4602514,225.9339
638,72090,0.571324538,0.326411728,34.32042701,1177.89171,0.677300515,0.458735988,245.39
639,72120,0.570488,0.325456558,34.29172144,1175.922159,0.6757296,0.456610492,232.5415
640,72150,0.569432317,0.324253163,34.27813657,1174.990647,0.675552931,0.456371762,238.68755
641,72180,0.570908867,0.325936934,34.20456892,1169.952535,0.674399173,0.454814244,230.71635
642,72210,0.568276469,0.322938145,34.12858832,1164.76054,0.674115415,0.454431593,228.7456
643,72240,0.566600992,0.321036684,34.09861602,1162.715615,0.673497608,0.453599028,235.2887
644,72270,0.5656106,0.319915351,33.73435579,1138.006761,0.6719868,0.451566259,232.73355
645,72300,0.5641755,0.318293995,33.23399966,1104.498733,0.670549315,0.449636384,236.953
646,72330,0.564174517,0.318292885,33.20274701,1102.422409,0.669424517,0.448129184,229.2345
647,72360,0.564454354,0.318608718,33.69911226,1135.630167,0.668926715,0.447462951,235.98385
648,72390,0.565134646,0.319377168,34.25770504,1173.590355,0.669322138,0.447992125,241.2788
649,72420,0.565254808,0.319512998,34.55241087,1193.869097,0.669426708,0.448132117,229.12425
650,72450,0.564120215,0.318231617,34.62981132,1199.223832,0.668441146,0.446813566,233.1322
651,72480,0.563608208,0.317654212,34.58697027,1196.258512,0.668307723,0.446635213,227.7263
652,72510,0.564679725,0.318863192,34.5237657,1191.890398,0.667704467,0.445829255,227.3161
653,72540,0.562175492,0.316041284,34.46698225,1187.972865,0.666757231,0.444565205,216.14665
654,72570,0.559442354,0.312975747,34.43107473,1185.498907,0.665010854,0.442239436,235.3104
655,72600,0.558729192,0.31217831,34.39288454,1182.870507,0.663438825,0.440151075,224.6675
656,72630,0.556764438,0.30998664,34.37015298,1181.307416,0.662361808,0.438723164,223.85105
657,72660,0.554456762,0.3074223,34.31701189,1177.657305,0.6612296,0.437224584,237.53975
658,72690,0.553885417,0.306789055,33.9768051,1154.423285,0.660316442,0.436017803,220.1987
659,72720,0.552475969,0.305229697,33.84004586,1145.148704,0.659000038,0.434281051,222.4491
660,72750,0.551995208,0.304698709,33.94930158,1152.555078,0.659537285,0.43498943,231.2864
661,72780,0.552201954,0.304926998,34.17611446,1168.0068,0.660201977,0.43586665,224.1364
662,72810,0.552468777,0.305221749,34.41035069,1184.072235,0.659740438,0.435257446,235.95405
663,72840,0.552635458,0.30540595,34.46031082,1187.513022,0.660852908,0.436726566,228.6323
664,72870,0.553432723,0.306287779,34.43055821,1185.463339,0.662201946,0.438511417,237.9602
665,72900,0.552997631,0.30580638,34.38248021,1182.154945,0.663330562,0.440007434,222.0773
666,72930,0.553766846,0.30665772,34.33863063,1179.141553,0.664397869,0.441424529,219.61435
667,72960,0.554475962,0.307443592,34.31673797,1177.638505,0.664915892,0.442113144,209.1836
668,72990,0.553846177,0.306745588,34.28796174,1175.66432,0.665300492,0.442624745,220.5544
669,73020,0.552494817,0.305250522,34.27808838,1174.987343,0.66565235,0.443093051,225.24015
670,73050,0.55201565,0.304721278,34.27265511,1174.614888,0.665500025,0.442890283,214.72945
671,73080,0.552149069,0.304868595,34.25122139,1173.146167,0.665508438,0.442901482,225.4241
672,73110,0.549911085,0.302402201,34.21518736,1170.679046,0.665498815,0.442888673,212.0861
673,73140,0.549028846,0.301432674,34.08853053,1162.027914,0.666211562,0.443837845,233.66115
674,73170,0.548264438,0.300593894,33.807406,1142.9407,0.667247631,0.445219401,235.5707
675,73200,0.548718783,0.301092303,34.11074131,1163.542672,0.667994825,0.446217086,216.97675
676,73230,0.549721177,0.302193372,34.35598992,1180.334043,0.669390654,0.448083847,214.1013
677,73260,0.552182715,0.304905751,34.35633602,1180.357825,0.672173092,0.451816666,219.5401
678,73290,0.552454362,0.305205822,34.30573747,1176.883624,0.675579362,0.456407474,230.60435
679,73320,0.555031262,0.308059701,34.27051532,1174.46822,0.678676723,0.460602094,231.9338
680,73350,0.556822917,0.310051761,34.2246073,1171.323745,0.681016958,0.463784098,238.4911
681,73380,0.557490408,0.310795555,34.19621462,1169.381095,0.682038508,0.465176526,217.12
682,73410,0.557225992,0.310500807,34.19058036,1168.995785,0.682982015,0.466464433,227.56625
683,73440,0.55846095,0.311878633,34.18026203,1168.290312,0.683015658,0.46651039,230.15775
684,73470,0.556213977,0.309373988,34.16638644,1167.341962,0.683673108,0.467408918,226.7691
685,73500,0.555103392,0.308139776,34.15678638,1166.686056,0.684784885,0.468930338,236.82705
686,73530,0.553882842,0.306786202,34.08448282,1161.751969,0.68581905,0.470347769,229.57285
687,73560,0.553401469,0.306253186,33.93211889,1151.388693,0.6867801,0.471666906,234.05305
688,73590,0.552283669,0.305017251,33.72359469,1137.280839,0.686890677,0.471818802,256.40965
689,73620,0.551875031,0.30456605,33.77180597,1140.534878,0.686852208,0.471765955,226.91815
690,73650,0.552658669,0.305431605,34.08121622,1161.529299,0.686770469,0.471653677,252.11005
691,73680,0.554182708,0.307118474,34.2053785,1170.007918,0.688150277,0.473550804,249.8281
692,73710,0.555320333,0.308380673,34.20095003,1169.704983,0.688871133,0.474543438,245.0567
693,73740,0.555988008,0.309122665,34.17486616,1167.921477,0.690290892,0.476501516,243.4107
694,73770,0.557490415,0.310795563,34.1422454,1165.692921,0.691260885,0.477841611,256.35515
695,73800,0.555949546,0.309079898,34.12105419,1164.246339,0.691351,0.477966205,259.39015
696,73830,0.5567933,0.310018779,34.1047557,1163.134361,0.690735615,0.47711569,262.0539
697,73860,0.554572925,0.307551129,34.09224209,1162.280971,0.6902214,0.476405581,267.9282
698,73890,0.55433335,0.307285463,34.08617697,1161.86746,0.690071642,0.476198871,265.9694
699,73920,0.553572138,0.306442112,34.07297237,1160.967446,0.688564923,0.474121653,263.59665
700,73950,0.553322146,0.306165397,34.05856345,1159.985744,0.687985608,0.473324196,275.23155
701,73980,0.552569723,0.305333299,33.80057249,1142.478701,0.687371446,0.472479505,270.0997
702,74010,0.5514856,0.304136367,33.34310284,1111.762507,0.686128646,0.470772519,272.12715
703,74040,0.549817733,0.30229954,33.24256071,1105.067842,0.686919292,0.471858113,266.1486
704,74070,0.551408692,0.304051546,33.89226532,1148.685649,0.686716377,0.471579382,263.45795
705,74100,0.554872608,0.307883611,34.2326604,1171.875038,0.689504823,0.475416901,260.1798
706,74130,0.556197123,0.30935524,34.24602236,1172.790047,0.692375038,0.479383194,258.8509
707,74160,0.557447123,0.310747295,34.18787599,1168.810864,0.693217592,0.48055063,268.66115
708,74190,0.5561719,0.309327182,34.1416948,1165.655324,0.6927253,0.479868341,267.14165
709,74220,0.557826946,0.311170902,34.11930421,1164.12692,0.693510846,0.480957294,280.3783
710,74250,0.559728392,0.313295873,34.09807872,1162.678972,0.693256038,0.480603935,275.54775
711,74280,0.559841175,0.313422141,34.09340541,1162.360292,0.69376305,0.48130717,272.79555
712,74310,0.560233185,0.313861221,34.09487288,1162.460357,0.694090185,0.481761184,277.00315
713,74340,0.559120208,0.312615407,34.07375769,1161.020963,0.693777685,0.481327476,277.7687
714,74370,0.559932317,0.313524199,34.06170865,1160.199996,0.69395445,0.481572779,266.06175
715,74400,0.557973585,0.311334521,34.05163219,1159.513655,0.693036077,0.480299004,260.4824
716,74430,0.556146662,0.309299109,34.04168591,1158.83638,0.692597385,0.479691137,261.0991
717,74460,0.555978385,0.309111964,33.92154327,1150.671098,0.693341385,0.480722276,263.56925
718,74490,0.553764454,0.30665507,33.62706226,1130.779316,0.694802908,0.482751081,272.07415
719,74520,0.5531803,0.306008444,33.60194412,1129.090649,0.695704354,0.484004548,264.265
720,74550,0.556554708,0.309753143,34.11337891,1163.722621,0.697089875,0.485934294,265.5807
721,74580,0.555971177,0.30910395,34.20560709,1170.023557,0.699974777,0.489964688,271.8949
722,74610,0.558355808,0.311761208,34.17199634,1167.725334,0.703938746,0.495529758,267.77245
723,74640,0.558918292,0.312389657,34.12553846,1164.552375,0.707106992,0.500000299,272.3126
724,74670,0.560514462,0.314176462,34.10146122,1162.909657,0.709713969,0.503693918,264.51945
725,74700,0.559869825,0.313454221,34.08168466,1161.561229,0.7111068,0.505672881,262.6177
726,74730,0.558682308,0.312125922,34.05716677,1159.890608,0.711996125,0.506938482,275.29515
727,74760,0.557903877,0.311256736,34.03929651,1158.673707,0.712629831,0.507841276,281.51945
728,74790,0.556769254,0.309992002,34.04321514,1158.940497,0.714405077,0.510374614,254.1578
729,74820,0.556084162,0.309229595,34.04275084,1158.908885,0.715917115,0.512537316,271.25305
730,74850,0.555180315,0.308225183,34.03740081,1158.544654,0.716472385,0.513332678,270.9348
731,74880,0.554864625,0.307874752,34.02872154,1157.95389,0.7171693,0.514331805,276.8655
732,74880,0.554864625,0.307874752,34.02872154,1157.95389,0.7171693,0.514331805,302.4548
733,74910,0.554355792,0.307310344,34.01215675,1156.826807,0.716969985,0.514045959,269.368
734,74940,0.555057731,0.308089084,33.97305896,1154.168735,0.717647869,0.515018464,293.03315
735,74970,0.552588969,0.305354569,33.82762312,1144.308086,0.718164692,0.515760525,288.52635
736,75000,0.552959169,0.305763843,33.86002515,1146.501303,0.718496431,0.516237121,279.8133
737,75030,0.554513033,0.307484704,33.97870687,1154.552521,0.718385458,0.516077667,308.9886
738,75060,0.554601,0.307582269,34.01609227,1157.094533,0.719009646,0.516974871,300.29035
739,75090,0.555538508,0.308623034,34.01220308,1156.829959,0.719164685,0.517197844,297.72205
740,75120,0.556614608,0.309819822,34.01419433,1156.965416,0.719713567,0.517987618,315.2774
741,75150,0.559076962,0.312567049,34.00097787,1156.066496,0.719875023,0.518220049,321.94155
742,75180,0.559346169,0.312868137,33.987322,1155.138057,0.719015623,0.516983466,322.6306
743,75210,0.559819746,0.313398148,33.97189459,1154.089622,0.717730785,0.515137479,323.00945
744,75240,0.558528683,0.31195429,33.94828477,1152.486039,0.716237008,0.512995452,328.1155
745,75270,0.557461577,0.31076341,33.9486277,1152.509322,0.715304108,0.511659966,329.2641
746,75300,0.557658669,0.310983191,33.94602818,1152.332829,0.7146707,0.510754209,342.1487
747,75330,0.557805323,0.311146778,33.81813629,1143.666342,0.714956777,0.511163193,339.01265
748,75360,0.558276454,0.311672599,33.36019644,1112.902707,0.716290908,0.513072664,345.3434
749,75390,0.558747433,0.312198694,32.97287194,1087.210284,0.717615933,0.514972628,336.7237
750,75420,0.5592909,0.312806311,33.06438235,1093.25338,0.718294508,0.515947,335.48235
751,75450,0.562389431,0.316281872,33.73640674,1138.14514,0.718135838,0.515719082,326.3699
752,75480,0.566709169,0.321159282,34.13204194,1164.996287,0.718703146,0.516534212,334.5218
753,75510,0.5681823,0.322831126,34.13690431,1165.328236,0.720063833,0.518491924,334.06425
754,75540,0.571139431,0.326200249,34.08406216,1161.723293,0.721914692,0.521160823,336.1394
755,75570,0.5732344,0.328597677,34.05332619,1159.629025,0.723455783,0.52338827,328.9444
756,75600,0.574367808,0.329898379,34.02190936,1157.490317,0.7245361,0.52495256,334.1645
757,75630,0.576887046,0.332798664,34.00098162,1156.066751,0.724975992,0.525590189,324.5365
758,75660,0.576826954,0.332729335,33.99862506,1155.906506,0.724810123,0.525349715,334.0528
759,75690,0.575685131,0.33141337,33.99212942,1155.464862,0.724270469,0.524567713,334.3274
760,75720,0.575398442,0.331083367,33.97336008,1154.189195,0.723755242,0.52382165,337.41415
761,75750,0.5746707,0.330246413,33.97173024,1154.078455,0.722556538,0.522087951,324.9637
762,75780,0.573798092,0.329244251,33.96541428,1153.649367,0.720854585,0.519631332,329.06975
763,75810,0.573682738,0.329111884,33.96217077,1153.429043,0.7191695,0.51720477,311.3025
764,75840,0.571603385,0.326730429,33.95564527,1152.985846,0.717933915,0.515429107,316.98425
765,75870,0.571762054,0.326911846,33.93931637,1151.877196,0.717104608,0.514239018,326.1519
766,75900,0.571640667,0.326773052,33.91801008,1150.431408,0.716183625,0.512918985,326.2977
767,75930,0.570721392,0.325722907,33.61575507,1130.018989,0.716065133,0.512749275,318.1448
768,75960,0.5708654,0.325887305,33.28321514,1107.77241,0.714543315,0.51057215,311.2566
769,75990,0.570528877,0.325503199,33.45302745,1119.105045,0.713711577,0.509384215,320.2731
770,76020,0.573593762,0.329009803,34.02578118,1157.753785,0.713576946,0.509192058,305.3052
771,76050,0.574240415,0.329752055,34.15444518,1166.526125,0.713753638,0.509444256,312.19515
772,76080,0.57375785,0.32919807,34.10368393,1163.061257,0.715324242,0.511688771,316.45665
773,76110,0.576887031,0.332798646,34.05590692,1159.804796,0.717673092,0.515054667,296.7632
774,76140,0.578173085,0.334284116,34.03559757,1158.421902,0.718782485,0.51664826,297.19775
775,76170,0.5802981,0.336745885,34.02428987,1157.652301,0.718590169,0.516371831,302.02335
776,76200,0.580663485,0.337170082,34.00004714,1156.003205,0.7191671,0.517201318,312.568
777,76230,0.581171908,0.337760787,33.99926072,1155.94973,0.71907685,0.517071516,301.5331
778,76260,0.581622638,0.338284894,33.99702635,1155.797801,0.718067331,0.515620692,307.64815
779,76290,0.582074546,0.338810777,33.99135897,1155.412484,0.716838969,0.513858108,314.71575
780,76320,0.580379838,0.336840757,33.98019064,1154.653356,0.715078154,0.511336766,304.7277
781,76350,0.578440133,0.334592988,33.96971051,1153.941232,0.713365933,0.508890955,296.163
782,76380,0.578009638,0.334095142,33.95875772,1153.197226,0.711846177,0.50672498,302.7499
783,76410,0.579075542,0.335328483,33.96602348,1153.690751,0.711304725,0.505954412,285.1937
784,76440,0.576870208,0.332779237,33.9540768,1152.879332,0.710046908,0.504166611,303.4156
785,76470,0.576331754,0.33215829,33.95306329,1152.810507,0.708531285,0.502016581,300.6647
786,76500,0.576259631,0.332075162,33.8790143,1147.78761,0.707775277,0.500945843,288.3448
787,76530,0.574908669,0.330519978,33.51422993,1123.203608,0.707998808,0.501262312,301.0043
788,76560,0.574424508,0.329963516,33.28402601,1107.826388,0.708444042,0.50189296,279.98145
789,76590,0.575562538,0.331272236,33.78660145,1141.534438,0.707729608,0.500881198,283.88925
790,76620,0.577670685,0.33370342,34.20260783,1169.818382,0.707994031,0.501255548,297.75915
791,76650,0.577685115,0.333720093,34.21656338,1170.77321,0.710121415,0.504272425,299.99155
792,76680,0.580572131,0.337063999,34.15815915,1166.779837,0.711494015,0.506223734,289.7099
793,76710,0.582456754,0.33925587,34.11030124,1163.512651,0.712336569,0.507423388,283.9715
794,76740,0.582828158,0.339688662,34.09575119,1162.520249,0.711597675,0.506371251,282.78965
795,76770,0.583724008,0.340733718,34.08181983,1161.570443,0.710852892,0.505311834,278.91455
796,76800,0.581846177,0.338544974,34.07465475,1161.082096,0.7098522,0.503890146,292.3629
797,76830,0.579312515,0.33560299,34.07531887,1161.127356,0.708111815,0.501422343,290.5626
798,76860,0.579413492,0.335719995,34.07428911,1161.057178,0.706225992,0.498755152,273.244
799,76890,0.577805323,0.333858991,34.06028872,1160.103268,0.704956769,0.496964046,307.39075
800,76920,0.5764141,0.332253215,34.04412747,1159.002615,0.703833358,0.495381396,273.74
801,76950,0.575084169,0.330721802,34.02360527,1157.605716,0.702650269,0.493717401,276.24345
802,76980,0.575399062,0.33108408,33.78797142,1141.627012,0.701759638,0.49246659,284.95795
803,77010,0.573704362,0.329136694,33.71696269,1136.833573,0.700522877,0.490732301,284.16315
804,77040,0.574966369,0.330586326,33.85768669,1146.342948,0.699948346,0.489927687,276.97375
805,77070,0.57407295,0.329559752,34.05010915,1159.409933,0.700243517,0.490340983,274.64695
806,77100,0.575757223,0.33149638,34.09326081,1162.350432,0.700520462,0.490728917,266.42655
807,77130,0.575396662,0.331081318,34.05151826,1159.505896,0.7001719,0.49024069,268.06475
808,77160,0.576069738,0.331856344,34.02065954,1157.405275,0.699890646,0.489846917,273.9042
809,77190,0.57701565,0.33294706,34.00628627,1156.427506,0.699944058,0.489921685,266.9784
810,77220,0.576762054,0.332654467,33.99917619,1155.943982,0.699944754,0.489922658,270.95925
811,77250,0.576252608,0.332067069,33.98565583,1155.024802,0.699907583,0.489870625,278.2386
812,77280,0.575826954,0.331576681,33.96470641,1153.601282,0.700469992,0.49065821,269.56325
813,77310,0.574447154,0.329989533,33.9635726,1153.524264,0.700013269,0.490018577,276.47755
814,77340,0.575514454,0.331216887,33.95748867,1153.111037,0.698963985,0.488550652,272.9991
815,77370,0.573692323,0.329122882,33.89226093,1148.685351,0.699316131,0.489043051,261.13375
816,77400,0.574805331,0.330401168,33.66684908,1133.456727,0.699365415,0.489111984,266.94525
817,77430,0.5718099,0.326966562,33.52727364,1124.078078,0.698901075,0.488462713,246.9192
818,77460,0.572504838,0.32776179,33.99976954,1155.984329,0.699018069,0.488626261,247.44875
819,77490,0.574605792,0.330171817,34.08640617,1161.883085,0.700050523,0.490070735,266.5784
820,77520,0.576783677,0.33267941,34.06515967,1160.435104,0.7025445,0.493568774,251.69995
821,77550,0.579276462,0.335561219,34.03239658,1158.204017,0.702717592,0.493812015,257.5947
822,77580,0.579174492,0.335443092,34.01323986,1156.900485,0.70144665,0.492027403,254.8068
823,77610,0.576153683,0.331953067,34.00671714,1156.456811,0.699355517,0.489098139,256.7224
824,77640,0.575175515,0.330826873,33.99500253,1155.660197,0.697950754,0.487135255,262.4878
825,77670,0.574461577,0.330006103,33.93484651,1151.573808,0.696304115,0.484839421,261.74225
826,77700,0.573389446,0.328775457,33.93749318,1151.753444,0.695004838,0.483031725,265.48665
827,77730,0.573040885,0.328375855,33.96104469,1153.352556,0.694927915,0.482924808,249.35785
828,77760,0.572921883,0.328239484,33.95775938,1153.129422,0.695033875,0.483072087,259.6023
829,77790,0.570764431,0.325772035,33.94844397,1152.496848,0.695182715,0.483279008,261.5051
830,77820,0.571442323,0.326546329,33.94419843,1152.208607,0.694715185,0.482629188,261.41975
831,77850,0.571435108,0.326538082,33.94004994,1151.92699,0.694382246,0.482166704,258.57845
832,77880,0.571841362,0.327002543,33.94558419,1152.302686,0.694407477,0.482201744,257.846
833,77910,0.571580767,0.326704573,33.9566775,1153.055947,0.694118525,0.481800527,264.9517
834,77940,0.570000031,0.324900035,33.95344252,1152.836259,0.694670723,0.482567414,249.89445
835,77970,0.569367823,0.324179718,33.94754729,1152.435967,0.694838962,0.482801182,247.35025
836,78000,0.569776485,0.324645242,33.93943068,1151.884955,0.695200746,0.483304077,248.486
837,78030,0.568557715,0.323257876,33.9480083,1152.467267,0.695019246,0.483051753,249.72645
838,78060,0.567382825,0.32192327,33.9434407,1152.157167,0.694418,0.482216359,244.6819
839,78090,0.5667448,0.321199668,33.96087498,1153.341029,0.693056017,0.480326642,246.8271
840,78120,0.565151469,0.319396183,33.9560556,1153.013712,0.691358215,0.477976182,235.4336
841,78150,0.563747608,0.317811365,33.74220542,1138.536426,0.690319754,0.476541363,238.57355
842,78180,0.563019254,0.31699068,33.39847474,1115.458115,0.689912277,0.47597895,242.85975
843,78210,0.564240423,0.318367255,33.26871397,1106.807329,0.689316138,0.475156739,246.6395
844,78240,0.564463946,0.318619547,33.72859921,1137.618405,0.689270469,0.47509378,244.76655
845,78270,0.564398458,0.31854562,34.00706583,1156.480526,0.689755233,0.475762282,263.4761
846,78300,0.565771654,0.320097564,34.05531341,1159.764371,0.690604615,0.476934735,244.30335
847,78330,0.567752415,0.322342805,34.03894815,1158.649991,0.692810131,0.479985877,242.06165
848,78360,0.569750046,0.324615115,34.01885605,1157.282567,0.692062538,0.478950557,240.4128
849,78390,0.570543292,0.325519648,34.01003126,1156.682226,0.691151477,0.477690364,248.9615
850,78420,0.567695342,0.322278001,34.01149108,1156.781525,0.689511742,0.475426442,248.922
851,78450,0.56814845,0.322792661,34.00844242,1156.574156,0.688199242,0.473618196,244.6459
852,78480,0.566461562,0.320878701,34.01418335,1156.964669,0.687526485,0.472692667,251.86265
853,78510,0.567225985,0.321745318,34.00486949,1156.331149,0.686332954,0.471052924,242.84725
854,78540,0.565326946,0.319594556,34.00921831,1156.62693,0.684899069,0.469086735,276.3188
855,78570,0.564048108,0.318150268,34.01280141,1156.870659,0.683843777,0.467642311,246.44555
856,78600,0.563841158,0.317916852,34.00116676,1156.079341,0.683226617,0.46679861,229.217
857,78630,0.561961577,0.315800814,33.99492241,1155.654749,0.683816138,0.467604511,232.57715
858,78660,0.561776485,0.315592819,33.97865981,1154.549322,0.6855409,0.469966326,264.8238
859,78690,0.561180315,0.314923346,33.96509496,1153.627675,0.686318546,0.471033147,235.52395
860,78720,0.560677931,0.314359742,33.76928069,1140.364318,0.688211554,0.473635143,241.80585
861,78750,0.559591377,0.313142509,33.52632678,1124.014587,0.690799323,0.477203705,252.0203
862,78780,0.559710983,0.313276385,33.74569122,1138.771676,0.691733108,0.478494693,219.32765
863,78810,0.562247615,0.316122381,34.08857868,1162.031196,0.693950754,0.481567649,236.3036
864,78840,0.5641731,0.318291287,34.11002016,1163.493475,0.6966695,0.485348392,245.8022
865,78870,0.566023458,0.320382555,34.07920808,1161.392424,0.6989141,0.488480919,238.73715
866,78900,0.566418292,0.320829682,34.04452815,1159.029897,0.699808923,0.489732529,219.6479
867,78930,0.565390633,0.319666568,34.02321008,1157.578824,0.700365925,0.490512429,220.98845
868,78960,0.566093777,0.320462164,34.02219227,1157.509567,0.701564938,0.492193363,224.45465
869,78990,0.566055323,0.320418629,34.00948734,1156.645229,0.701859385,0.492606596,230.13575
870,79020,0.565310115,0.319575527,33.99054767,1155.357331,0.701373838,0.491925261,225.58705
871,79050,0.564538492,0.318703709,33.99014017,1155.329629,0.701765662,0.492475044,224.8994
872,79080,0.564151446,0.318266854,33.97884482,1154.561896,0.701639469,0.492297945,243.04765
873,79110,0.563854192,0.317931549,33.96810995,1153.832494,0.701494825,0.49209499,241.96335
874,79140,0.563588954,0.317632509,33.95863882,1153.189151,0.701412292,0.491979204,245.3518
875,79170,0.563401462,0.317421207,33.92415024,1150.84797,0.702063731,0.492893482,247.0572
876,79200,0.563526462,0.317562073,33.75906633,1139.67456,0.703108215,0.494361163,247.49505
877,79230,0.564336554,0.318475746,33.55630671,1126.02572,0.703969985,0.495573739,241.1132
878,79260,0.565794292,0.32012318,33.73950769,1138.354379,0.704501333,0.496322129,252.96725
879,79290,0.567820342,0.32241994,33.99710538,1155.803174,0.704477892,0.4962891,242.263
880,79320,0.568055308,0.322686833,34.01203331,1156.81841,0.705722392,0.498044095,252.8177
881,79350,0.570588969,0.325571772,33.97801267,1154.505345,0.707572146,0.500658342,247.19635
882,79380,0.571658692,0.32679366,33.95273255,1152.788048,0.709482023,0.503364741,255.4935
883,79410,0.573939938,0.329407053,33.95398943,1152.873398,0.710899085,0.505377509,258.29065
884,79440,0.5731667,0.328520066,33.94492077,1152.257646,0.710407575,0.504678923,262.53745
885,79470,0.574629831,0.330199442,33.94298878,1152.126488,0.710810115,0.50525102,264.33985
886,79500,0.573829338,0.32928011,33.93191811,1151.375067,0.709780077,0.503787758,267.32425
887,79530,0.572533685,0.32779482,33.91533836,1150.250176,0.7093474,0.503173734,263.8993
888,79560,0.573932715,0.329398762,33.91723586,1150.378888,0.709566131,0.503484094,273.814
889,79590,0.572812525,0.328114189,33.91806576,1150.435185,0.710384158,0.504645652,255.8642
890,79620,0.572495223,0.32775078,33.90946922,1149.852102,0.711372623,0.506051009,257.8517
891,79650,0.571000023,0.326041026,33.90738118,1149.710498,0.7120469,0.507010788,258.30765
892,79680,0.571435138,0.326538117,33.88724954,1148.345681,0.711727208,0.506555618,256.87345
893,79710,0.571738008,0.326884349,33.85634051,1146.251793,0.7117392,0.506572689,267.28665
894,79740,0.571565142,0.326686711,33.77680306,1140.872425,0.711973992,0.506906965,262.7931
895,79770,0.571554708,0.326674785,33.84927027,1145.773097,0.712632842,0.507845567,228.637
896,79800,0.574627423,0.330196675,33.88999591,1148.531823,0.712710362,0.507956059,255.684
897,79830,0.574901469,0.330511699,33.87204612,1147.315508,0.712945946,0.508291922,254.6306
898,79860,0.574742808,0.330329295,33.85468255,1146.139531,0.713847392,0.5095781,256.8125
899,79890,0.575165885,0.330815795,33.83877557,1145.062732,0.713848608,0.509579835,270.7417
900,79920,0.575336562,0.331012159,33.81689939,1143.582684,0.712471162,0.507615156,259.52795
901,79950,0.573942742,0.329410271,33.81141368,1143.211695,0.711074275,0.505626625,263.2387
902,79980,0.574850985,0.330453655,33.80661452,1142.887185,0.710680338,0.505066543,247.9355
903,80010,0.575281285,0.330948556,33.80958934,1143.088332,0.709984377,0.504077815,262.18385
904,80040,0.575175515,0.330826873,33.7983829,1142.330687,0.710688731,0.505078472,256.7829
905,80070,0.574829354,0.330428786,33.78986907,1141.755252,0.710420723,0.504697604,257.8093
906,80100,0.574184933,0.329688338,33.79565441,1142.146257,0.70969795,0.50367118,269.3408
907,80130,0.573231792,0.328594687,33.71770352,1136.883531,0.708625025,0.502149426,253.87555
908,80160,0.572538492,0.327800325,33.51183495,1123.043082,0.7076022,0.500700873,278.16615
909,80190,0.573192338,0.328549457,33.25973747,1106.210136,0.7076094,0.500711063,257.80155
910,80220,0.574031277,0.329511907,33.4516776,1119.014734,0.707423092,0.500447432,265.9012
