TheTime,C2H6,CH4,H2O,CH3OH,CH4_A
3558373409,1.086219,1834.74,7468530,15.9492,1837.518
3558373410,1.088893,1837.518,7494923,14.70378,1843.752
3558373411,1.00405,1820.996,7470407,17.70072,1820.939
3558373412,1.167421,1820.996,7509227,13.08749,1824.877
3558373413,0.941144,1860.279,7494178,10.43869,1860.247
3558373414,0.950331,1860.279,7400779,13.8326,1844.302
3558373415,0.8700544,1844.302,7404158,14.72726,1852.648
3558373416,0.9302108,1852.648,7483405,17.40642,1857.141
3558373417,0.913712,1857.141,7450361,11.72264,1862.08
3558373418,0.981539,1820.586,7465996,14.41657,1820.618
3558373419,1.072955,1845.43,7518932,13.87395,1845.557
3558373420,1.161391,1845.43,7496212,13.28668,1841.516
3558373421,1.127628,1841.516,7519346,14.96288,1828.122
3558373422,1.159252,1828.122,7493966,12.47529,1826.498
3558373423,0.9394645,1826.498,7431576,14.84975,1823.173
3558373424,0.9085106,1823.173,7445183,11.39057,1838.838
3558373425,1.098234,1815.948,7483123,13.89313,1816.03
3558373426,1.089156,1839.542,7449481,14.14526,1839.47
3558373427,1.096267,1839.542,7503777,14.40055,1824.29
3558373428,1.043168,1824.29,7460000,14.05389,1818.426
3558373429,0.9722715,1796.533,7455295,15.8104,1796.521
3558373430,1.033809,1855.572,7548500,11.81664,1855.794
3558373431,1.064781,1855.572,7459943,15.08273,1841.706
3558373432,1.162387,1841.706,7532640,10.16141,1837.38
3558373433,1.1664,1816.731,7506200,11.33429,1816.67
3558373434,1.148643,1847.855,7533119,9.98292,1847.922
3558373435,0.9253764,1835.051,7426906,15.06637,1834.805
3558373436,0.9372826,1835.051,7419925,13.82587,1818.093
3558373437,1.081476,1818.093,7460069,10.82345,1811.426
3558373438,1.044931,1811.426,7541811,10.90509,1810.71
3558373439,1.201916,1810.71,7448820,12.11839,1826.694
3558373440,0.9818211,1826.694,7426796,10.65145,1834.929
3558373441,0.9722838,1834.929,7450554,12.48752,1821.176
3558373442,1.111248,1821.176,7504416,13.48198,1818.035
3558373443,1.16838,1818.035,7455163,12.19757,1812.472
3558373444,1.112679,1812.472,7508151,12.4426,1813.633
3558373445,1.246641,1813.633,7512535,10.89936,1812
3558373446,1.163927,1812,7481762,11.36544,1829.847
3558373447,1.084957,1804.184,7494355,11.67608,1804.21
3558373448,1.049275,1822.81,7474284,11.50533,1822.769
3558373449,1.129422,1801.721,7559673,10.54835,1801.909
3558373450,1.095709,1822.161,7524798,9.831492,1822.086
3558373451,1.042083,1840.572,7493555,8.392333,1840.5
3558373452,1.17103,1840.572,7507647,11.85441,1842.012
3558373453,1.135891,1842.011,7536837,11.00262,1828.649
3558373454,1.095658,1808.237,7475252,7.915623,1808.097
3558373455,1.063251,1834.02,7490779,9.49096,1834.06
3558373456,1.155621,1809.882,7499493,12.55292,1809.896
3558373457,1.174858,1830.586,7496724,14.25795,1830.584
3558373458,1.16893,1809.912,7536253,10.56577,1809.996
3558373459,1.105194,1809.912,7494208,9.022699,1812.311
3558373460,0.9787219,1812.311,7442682,8.644825,1809.488
3558373461,1.17653,1820.277,7580377,8.242018,1820.589
3558373462,1.154919,1820.277,7526758,12.89558,1826.568
3558373463,1.221677,1848.467,7558158,11.08423,1848.541
3558373464,1.11656,1835.278,7447085,10.95232,1835.021
3558373465,1.030975,1835.278,7472605,11.08122,1830.493
3558373466,0.9627917,1806.093,7423348,15.04766,1805.981
3558373467,1.045862,1851.771,7456858,10.47619,1851.798
3558373468,1.108508,1826.449,7508186,10.21164,1826.613
3558373469,1.152297,1826.449,7529113,11.41649,1810.904
3558373470,1.084549,1810.904,7462668,12.24842,1828.54
3558373471,0.9430429,1828.54,7447770,9.946809,1832.448
3558373472,0.9653257,1805.487,7489539,11.28656,1805.579
3558373473,1.143635,1805.487,7521907,8.94352,1804.454
3558373474,1.035489,1824.646,7463898,13.97002,1824.517
3558373475,1.143306,1824.646,7470133,9.836511,1813.581
3558373476,1.019728,1841.258,7463552,12.49141,1841.245
3558373477,1.145762,1813.496,7487098,12.26332,1813.544
3558373478,1.095465,1813.496,7470870,15.12337,1824.615
3558373479,1.012472,1801.955,7485363,13.8067,1801.985
3558373480,1.116771,1820.4,7487385,9.148405,1820.409
3558373481,1.132029,1820.4,7534990,10.00656,1809.286
3558373482,1.122253,1809.286,7511677,10.92642,1823.345
3558373483,1.056655,1823.345,7504956,11.36592,1806.675
3558373484,0.9432663,1832.923,7469899,12.28946,1832.846
3558373485,1.140302,1804.282,7513531,12.49291,1804.375
3558373491,1.187695,1804.282,7521593,11.07663,1802.79
3558373492,1.182017,1802.79,7520533,12.04464,1804.826
3558373493,1.099918,1804.826,7467710,16.11576,1816.522
3558373494,1.158023,1842.76,7478447,13.08943,1842.787
3558373495,1.064365,1818.864,7413733,14.84359,1818.714
3558373496,1.226702,1818.864,7417606,15.76998,1800.985
3558373497,1.155931,1830.097,7495302,12.32437,1830.276
3558373498,1.114075,1809.939,7514613,10.81501,1809.977
3558373499,0.9500184,1809.939,7494006,13.09414,1796.041
3558373500,1.156458,1835.741,7512561,12.55098,1835.788
3558373501,1.034664,1835.741,7455670,13.79659,1823.366
3558373502,1.139479,1823.366,7545716,11.21322,1810.673
3558373503,1.176627,1810.673,7499874,12.30482,1810.148
3558373504,1.153149,1810.148,7524411,9.162332,1811.673
3558373505,1.122663,1811.673,7513545,11.77377,1807.415
3558373506,1.11878,1807.415,7520182,11.75816,1803.581
3558373507,0.97914,1803.581,7514630,12.11307,1805.812
3558373508,1.216009,1805.812,7515222,8.283448,1815.409
3558373509,1.025619,1815.409,7490225,12.3407,1808.491
3558373510,1.120668,1808.491,7507040,13.6692,1806.535
3558373511,1.157371,1828.507,7535573,12.0962,1828.574
3558373512,0.9394318,1828.507,7482185,14.14732,1838.015
3558373513,1.133225,1838.015,7556333,12.43206,1826.392
3558373514,1.155524,1806.193,7496816,12.34506,1806.057
3558373515,1.119213,1806.193,7524232,7.451377,1815.446
3558373516,1.184531,1840.498,7529958,9.944372,1840.513
3558373517,1.049719,1817.01,7507963,13.57182,1816.955
3558373518,1.17215,1783.737,7505182,13.47257,1783.73
3558373519,1.17955,1808.69,7511208,11.00594,1808.709
3558373520,1.1228,1808.69,7445230,14.74307,1811.339
3558373521,1.033343,1839.415,7480582,12.20427,1839.498
3558373522,1.16608,1839.415,7513858,11.78806,1833.964
3558373523,1.052664,1833.964,7450145,15.3175,1834.974
3558373524,1.067518,1834.974,7476046,15.01841,1835.329
3558373525,0.9901431,1835.329,7485513,13.05306,1851.99
3558373526,1.140753,1823.329,7483149,11.55929,1823.321
3558373527,1.117374,1823.329,7524255,8.771861,1814.351
3558373528,1.118239,1791.47,7560786,10.43459,1791.549
3558373529,1.007732,1842.918,7412175,11.99216,1842.585
3558373530,1.077774,1842.918,7472427,14.78302,1834.423
3558373531,1.052065,1834.423,7470920,12.47541,1829.825
3558373532,1.145273,1829.825,7502270,14.34653,1822.381
3558373533,0.9789464,1822.381,7444789,13.15602,1820.504
3558373534,1.159167,1820.504,7473479,15.56253,1823.988
3558373535,1.137978,1823.988,7535077,15.10578,1830.03
3558373536,1.023002,1830.03,7483140,16.34167,1824.292
3558373537,1.094242,1824.292,7539475,10.43534,1821.227
3558373538,1.12983,1821.227,7531980,10.12246,1804.197
3558373539,1.032805,1804.197,7455683,14.45361,1808.729
3558373540,1.075597,1827.019,7513575,14.28354,1827.152
3558373541,1.158073,1827.019,7494718,12.16542,1809.639
3558373542,1.17187,1846.408,7507055,13.5929,1846.44
3558373543,1.129309,1826.939,7492352,12.53162,1826.899
3558373544,1.037612,1826.939,7505492,9.37941,1836.155
3558373545,1.097881,1836.155,7501427,12.60053,1847.812
3558373546,1.166934,1847.812,7527340,13.33703,1839.855
3558373547,1.111688,1806.821,7493222,11.05234,1806.742
3558373548,0.9470579,1831.969,7434588,8.937574,1831.841
3558373549,1.155416,1798.9,7493344,10.21645,1799.026
3558373550,1.14036,1832.86,7462463,9.997245,1832.797
3558373551,1.096078,1832.86,7476008,15.82595,1824.28
3558373552,1.011531,1803.985,7534436,12.74398,1804.114
3558373553,1.189099,1842.33,7503359,8.839868,1842.265
3558373554,1.056904,1842.33,7458823,12.27999,1832.615
3558373555,1.067956,1832.615,7528403,10.35503,1829.063
3558373556,1.019473,1829.063,7514612,3.29105,1821.536
3558373557,0.9814177,1821.536,7463746,8.232467,1815.682
3558373558,1.187559,1815.682,7486926,10.86006,1811.431
3558373559,1.156092,1811.431,7440214,12.45649,1814.422
3558373560,1.230037,1814.677,7557371,8.438765,1814.94
3558373561,1.129794,1814.677,7509564,8.741355,1804.165
3558373562,1.100577,1804.165,7503053,9.322624,1805.919
3558373563,1.109706,1805.92,7489716,10.66507,1801.348
3558373564,1.107204,1801.348,7557368,8.363815,1817.061
3558373565,1.221544,1817.061,7495144,10.35317,1799.297
3558373566,1.120446,1799.297,7496640,13.21971,1816.585
3558373567,1.064412,1816.585,7439068,10.54639,1816.084
3558373568,1.040299,1795.938,7502821,7.162314,1796.078
3558373569,1.097571,1795.938,7528678,6.133413,1798.041
3558373570,0.9389929,1774.192,7442612,11.74234,1774.001
3558373571,1.158571,1818.688,7503499,8.956924,1818.832
3558373572,1.147566,1789.119,7539292,6.419655,1789.191
3558373573,1.1089,1813.277,7523164,9.993189,1813.246
3558373574,1.159677,1813.277,7525798,11.68056,1815.839
3558373575,1.00869,1815.839,7443558,8.045137,1813.597
3558373576,1.157409,1813.597,7517822,12.97302,1812.156
3558373577,1.184834,1812.156,7531723,14.49245,1822.445
3558373578,1.195749,1822.445,7535751,11.97116,1832.715
3558373579,1.120127,1797.375,7476496,12.8652,1797.24
3558373580,1.058189,1797.375,7457214,10.26581,1814.092
3558373581,1.181393,1814.092,7519612,12.35592,1810.799
3558373582,1.1268,1810.799,7499110,9.063596,1792.755
3558373583,1.194024,1792.755,7521143,11.69033,1808.22
3558373584,1.191327,1808.22,7470342,8.918219,1821.145
3558373585,1.115109,1821.145,7480076,10.23173,1811.968
3558373586,1.187072,1778.773,7483718,9.049589,1778.778
3558373587,1.127754,1810.284,7528071,7.961837,1810.39
3558373588,1.107416,1810.284,7501255,7.647629,1810.86
3558373589,1.062151,1810.86,7460363,9.338423,1801.195
3558373590,1.15352,1824.428,7474241,11.94309,1824.462
3558373591,1.190941,1824.428,7531599,11.24348,1807.009
3558373592,1.014399,1807.009,7475225,6.923081,1809.711
3558373593,1.017014,1809.711,7481630,8.960662,1795.636
3558373594,1.128737,1818.358,7492391,8.570545,1818.385
3558373595,1.023046,1818.358,7463460,8.47901,1816.789
3558373596,1.116365,1797.882,7484305,11.30263,1797.927
3558373597,1.19826,1797.882,7542194,6.386279,1810.094
3558373598,1.100001,1810.094,7476436,9.00167,1795.859
3558373599,1.022074,1795.859,7523932,9.960928,1812.241
3558373600,1.089351,1785.022,7492277,8.569636,1784.95
3558373601,1.208289,1806.485,7471070,9.451368,1806.442
3558373602,1.088125,1806.485,7521938,8.320169,1807.063
3558373603,1.053792,1807.063,7505632,10.7815,1807.64
3558373604,1.21441,1807.64,7462017,12.04908,1795.792
3558373605,1.041763,1818.674,7450386,7.196476,1818.65
3558373611,0.9599416,1772.241,7402868,10.09837,1772.131
3558373612,1.141107,1825.318,7471589,6.715432,1825.483
3558373613,1.155796,1791.824,7458641,5.418819,1791.786
3558373614,1.168315,1791.824,7473366,12.3613,1808.942
3558373615,1.287348,1785.25,7463302,10.01132,1785.225
3558373616,1.062144,1785.25,7440091,7.652392,1802.003
3558373617,1.134721,1756.695,7477518,8.658653,1756.772
3558373618,1.045587,1804.019,7433622,8.566835,1803.929
3558373619,1.129162,1804.019,7456350,10.70768,1790.751
3558373620,1.272148,1790.751,7471102,11.01963,1804.803
3558373621,1.128623,1804.803,7454514,7.458339,1791.235
3558373622,1.164406,1816.705,7487208,8.749336,1816.781
3558373623,0.9839308,1816.705,7410909,7.892448,1823.849
3558373624,1.199805,1786.088,7534040,7.917323,1786.356
3558373625,0.9439296,1836.351,7461354,8.862329,1836.194
3558373626,1.214255,1800.249,7464605,7.893556,1800.249
3558373627,1.120548,1800.249,7478646,10.50356,1804.423
3558373628,1.105891,1828.195,7522406,6.365592,1828.297
3558373629,1.025289,1828.195,7444866,4.635604,1827.005
3558373630,1.085565,1791.761,7469583,5.121745,1791.814
3558373631,1.027217,1791.761,7472638,2.335429,1790.828
3558373632,1.100317,1790.828,7501411,1.525527,1790.082
3558373633,1.047433,1814.763,7448080,7.671416,1814.645
3558373634,1.01383,1814.763,7442243,5.959567,1801.538
3558373635,1.122787,1801.538,7482726,4.678551,1807.654
3558373636,1.154325,1807.654,7463683,0.4912499,1806.73
3558373637,1.221134,1765.196,7529770,7.922232,1765.337
3558373638,1.015699,1827.98,7457659,-0.9295036,1827.826
3558373639,1.119946,1799.529,7460605,5.080895,1799.529
3558373640,1.065285,1799.529,7459795,4.61853,1812.418
3558373641,0.9305629,1812.417,7461559,3.212564,1799.284
3558373642,1.106011,1799.284,7465878,9.568257,1814.237
3558373643,1.050464,1814.237,7475159,5.222795,1815.069
3558373644,1.244389,1815.069,7532688,7.477577,1798.118
3558373645,1.199057,1798.118,7477414,11.52461,1798.791
3558373646,1.002177,1798.791,7446372,2.895183,1805.927
3558373647,1.108424,1771.076,7453628,3.052844,1771.09
3558373648,1.216617,1803.01,7501650,3.907784,1803.123
3558373649,1.086298,1833.147,7498313,8.469006,1833.139
3558373650,1.20252,1786.913,7481651,9.575294,1786.868
3558373651,1.062528,1810.87,7542686,4.966361,1811.013
3558373652,1.215673,1810.87,7471956,11.34083,1795.98
3558373653,1.035591,1818.821,7450160,13.02389,1818.774
3558373654,1.199275,1818.821,7517959,11.19934,1812.378
3558373655,1.215637,1812.378,7495786,9.703375,1820.511
3558373656,1.075745,1795.781,7473403,8.310904,1795.729
3558373657,1.258726,1795.781,7483378,10.12587,1805.643
3558373658,1.029854,1805.643,7460411,9.481055,1803.01
3558373659,1.24661,1803.01,7501797,8.605865,1804.396
3558373660,0.9833684,1824.495,7440335,8.248271,1824.358
3558373661,1.097363,1784.298,7442346,10.81657,1784.297
3558373662,1.147424,1806.406,7481019,11.77989,1806.5
3558373663,1.254502,1806.406,7527288,8.089344,1791.025
3558373664,1.017164,1805.805,7413194,9.126179,1805.55
3558373665,1.063269,1805.805,7430546,8.11937,1822.776
3558373666,1.023956,1822.776,7437539,10.14169,1805.235
3558373667,1.087633,1805.235,7464832,8.709868,1818.925
3558373668,1.13329,1800.053,7450703,12.30033,1800.019
3558373669,1.092613,1800.053,7502135,9.373015,1810.449
3558373670,1.163449,1810.449,7470625,7.178186,1795.739
3558373671,1.218468,1843.491,7520595,6.64719,1843.61
3558373672,0.9329369,1805.497,7475675,6.646512,1805.388
3558373673,1.314092,1805.497,7490519,7.423648,1810.047
3558373674,0.9518585,1810.047,7435573,4.093967,1823.452
3558373675,1.01882,1823.452,7476254,4.516596,1825.036
3558373676,1.20803,1764.406,7503913,10.42685,1764.461
3558373677,1.055294,1829.152,7481732,3.923896,1829.113
3558373678,1.168854,1785.881,7512976,8.084042,1785.941
3558373679,1.004858,1804.16,7502586,4.953507,1804.143
3558373680,1.067613,1804.16,7439769,13.05961,1816.449
3558373681,1.15566,1816.449,7475913,3.662991,1810.539
3558373682,1.069592,1810.539,7430952,6.617485,1806.912
3558373683,1.038701,1833.579,7446628,9.154008,1833.617
3558373684,1.098337,1812.437,7545210,7.639985,1812.654
3558373685,0.9596404,1812.437,7454846,3.034485,1812.133
3558373686,1.231911,1812.133,7531341,7.773506,1806.7
3558373687,1.079962,1782.143,7409525,8.446789,1781.874
3558373688,1.291412,1808.155,7474875,5.695488,1808.304
3558373689,1.139,1827.373,7487750,3.465894,1827.401
3558373690,1.0438,1807.897,7454784,8.682954,1807.82
3558373691,1.000109,1807.897,7441508,3.185134,1816.817
3558373692,1.06024,1816.817,7506728,3.245317,1806.163
3558373693,1.002084,1806.163,7441366,7.377784,1802.715
3558373694,1.002163,1802.715,7429651,4.807747,1798.434
3558373695,1.02213,1798.434,7448414,4.991926,1804.392
3558373696,1.267481,1804.391,7457617,10.26973,1815.418
3558373697,1.037043,1790.046,7438506,4.667332,1790.002
3558373698,1.239784,1790.046,7444996,11.41737,1792.714
3558373699,1.123817,1792.714,7507672,7.076655,1805.896
3558373700,1.245481,1805.896,7534385,6.583374,1808.896
3558373701,1.064593,1808.896,7448114,8.315184,1795.991
3558373702,1.268432,1797.059,7557779,7.002757,1797.304
3558373703,1.031988,1814.267,7441397,5.604417,1814.006
3558373704,1.004301,1814.267,7456792,8.306553,1809.309
3558373705,1.052167,1809.309,7443718,7.012469,1804.275
3558373706,1.062541,1804.275,7503648,3.80683,1807.618
3558373707,1.047437,1830.147,7432347,1.677402,1829.987
3558373708,1.073698,1804.44,7488842,6.522684,1804.563
3558373709,1.005076,1804.44,7437463,4.323257,1803.298
3558373710,1.010337,1803.298,7475423,4.529366,1798.159
3558373711,1.157943,1798.159,7445980,3.506956,1808.02
3558373712,1.018618,1808.02,7448480,3.395493,1799.943
3558373713,1.108117,1799.943,7439447,1.70964,1812.279
3558373714,1.030023,1790.787,7450527,3.277293,1790.81
3558373715,1.084285,1812.497,7436652,4.739568,1812.469
3558373716,0.9577141,1849.682,7416805,1.223643,1849.637
3558373717,1.240311,1781.929,7493348,2.831358,1782.088
3558373718,0.9869553,1817.975,7493868,6.286853,1817.986
3558373719,1.069866,1797.871,7461094,5.025197,1797.794
3558373720,1.256075,1797.871,7457159,5.659869,1799.547
3558373721,1.040539,1799.547,7442356,4.629776,1811.349
3558373722,1.086043,1811.349,7423166,4.254438,1824.143
3558373723,1.202115,1824.143,7462312,8.84443,1818.041
3558373724,1.107212,1818.041,7411579,2.787538,1806.239
3558373725,1.233109,1830.582,7528662,5.274551,1830.849
3558373732,1.235181,1830.582,7481750,2.344493,1816.635
3558373733,1.173931,1796.154,7468742,1.187598,1796.124
3558373734,1.093743,1796.154,7482449,4.955458,1806.683
3558373735,1.072489,1806.683,7466840,4.901191,1796.17
3558373736,1.103753,1796.17,7398440,2.116792,1813.562
3558373737,1.078604,1813.562,7445637,0.2985483,1804.067
3558373738,1.136228,1804.067,7414452,4.496081,1810.848
3558373739,1.085544,1785.862,7399354,3.415942,1785.827
3558373740,1.079886,1810.212,7427176,7.608807,1810.278
3558373741,1.035752,1810.212,7425779,4.609707,1803.864
3558373742,1.264831,1822.05,7497615,4.430335,1822.214
3558373743,1.063323,1822.05,7428197,2.887588,1817.894
3558373744,1.217341,1817.894,7453342,8.816104,1821.565
3558373745,1.092035,1821.565,7434495,5.458038,1809.332
3558373746,1.173372,1788.22,7464349,3.247011,1788.284
3558373747,1.10915,1788.22,7409687,5.463374,1805.595
3558373748,1.057266,1805.595,7449778,7.957794,1812.4
3558373749,1.065629,1831.552,7392437,4.976935,1831.423
3558373750,1.162568,1831.552,7479757,4.016818,1819.898
3558373751,0.9962845,1819.898,7462285,2.461287,1807.677
3558373752,1.18002,1807.677,7417189,8.296005,1791.263
3558373753,1.077367,1821.481,7407446,5.564892,1821.461
3558373754,1.179688,1821.481,7459037,8.092713,1817.669
3558373755,1.072293,1817.668,7476150,0.1457292,1808.624
3558373756,1.051298,1808.624,7419704,-0.7725866,1813.571
3558373757,0.9609993,1813.571,7413110,2.962962,1802.057
3558373758,1.149266,1802.057,7413169,4.949907,1812.077
3558373759,1.086246,1786.66,7366768,4.303289,1786.555
3558373760,1.156339,1808.253,7445835,-0.2610936,1808.433
3558373761,1.027887,1808.253,7385642,4.632273,1798.086
3558373762,1.077711,1798.086,7433020,3.078937,1794.582
3558373763,1.025506,1794.582,7404073,-0.1096113,1807.681
3558373764,1.115003,1807.681,7398083,6.130349,1824.142
3558373765,1.114854,1787.745,7440294,1.196837,1787.836
3558373766,1.036615,1787.745,7478810,4.453693,1796.4
3558373767,1.045859,1795.77,7370703,3.765897,1795.529
3558373768,1.054899,1795.77,7446098,2.642088,1788.076
3558373769,1.216014,1815.959,7433612,5.322537,1815.934
3558373770,1.046471,1791.589,7408603,4.271469,1791.529
3558373771,1.090065,1810.086,7473571,3.578417,1810.235
3558373772,1.049871,1810.086,7416964,-0.08994626,1804.02
3558373773,1.027899,1832.884,7402917,2.46676,1832.854
3558373774,1.267404,1832.884,7451011,4.299014,1818.879
3558373775,1.087044,1818.879,7402930,3.051061,1821.507
3558373776,1.154948,1821.507,7391628,-3.354162,1812.621
3558373777,1.148258,1812.621,7380885,4.771512,1825.835
3558373778,1.118259,1825.835,7410529,2.654649,1830.355
3558373779,1.068415,1807.936,7441356,4.391379,1808.004
3558373780,1.110685,1807.936,7418256,4.625886,1811.835
3558373781,1.077436,1811.835,7452273,5.532744,1810.636
3558373782,1.007994,1810.636,7412559,8.089001,1801.291
3558373783,1.144435,1801.291,7472216,1.954623,1805.644
3558373784,1.053972,1805.644,7407885,-0.547305,1816.874
3558373785,1.221443,1816.874,7439764,4.544473,1807.162
3558373786,1.012549,1807.162,7406843,2.231702,1812.392
3558373787,1.073541,1812.392,7400965,0.5076283,1827.338
3558373788,1.04652,1827.339,7452514,3.88516,1811.274
3558373789,1.193771,1837.108,7453155,3.362801,1837.112
3558373790,1.05725,1837.108,7415178,4.153211,1829.941
3558373791,1.083471,1829.941,7476251,2.223836,1816.351
3558373792,1.061303,1816.351,7446262,-0.07741006,1828.449
3558373793,1.049158,1828.449,7436823,2.134973,1816.372
3558373794,1.088848,1816.372,7485215,-2.515435,1824.172
3558373795,1.063053,1798.367,7405924,1.310057,1798.188
3558373796,1.113832,1827.666,7442484,-4.870753,1827.753
3558373797,1.122765,1800.898,7417447,3.190412,1800.838
3558373798,1.151625,1800.898,7427148,1.638,1813.964
3558373799,1.018359,1813.964,7443922,2.363027,1821.239
3558373800,1.095691,1793.19,7421769,1.020583,1793.138
3558373801,1.110184,1812.132,7463248,0.5112094,1812.229
3558373802,1.049023,1812.132,7433474,4.019648,1816.234
3558373803,1.073139,1816.234,7418803,4.994876,1820.103
3558373804,1.151049,1820.103,7425325,0.02564627,1803.154
3558373805,1.107736,1827.546,7464228,2.193783,1827.636
3558373806,1.131758,1827.546,7482134,-1.029237,1827.369
3558373807,1.173096,1827.369,7472117,0.4349032,1812.228
3558373808,1.101935,1812.228,7444852,-1.754223,1821.277
3558373809,1.170239,1821.277,7442736,-1.761173,1818.269
3558373810,1.055561,1818.269,7412990,-4.24407,1812.276
3558373811,1.122476,1812.276,7491087,-2.056729,1817.329
3558373812,1.041963,1840.252,7426102,-0.1951075,1840.106
3558373813,1.076871,1840.252,7452528,3.674659,1832.596
3558373814,1.169195,1794.641,7428656,6.438296,1794.584
3558373815,0.9652738,1794.641,7409261,5.604821,1794.821
3558373816,1.077452,1833.632,7433729,3.637065,1833.69
3558373817,1.084092,1812.721,7404457,3.422111,1812.65
3558373818,1.134022,1812.721,7415519,2.313012,1799.884
3558373819,1.085542,1799.884,7461509,3.82724,1798.017
3558373820,1.162511,1798.016,7408211,-0.1856891,1813.848
3558373821,1.137392,1813.848,7393647,5.092816,1810.228
3558373822,1.15483,1810.228,7433504,3.015233,1820.116
3558373823,1.0987,1820.115,7466890,0.4771184,1806.209
3558373824,1.087677,1806.209,7396362,4.421063,1795.444
3558373825,1.106625,1795.444,7393983,4.391788,1784.307
3558373826,1.100945,1784.307,7419026,7.976061,1796.519
3558373827,1.104002,1796.519,7441006,2.251324,1804.413
3558373828,1.265448,1823.682,7432105,6.916852,1823.663
3558373829,1.099849,1778.618,7467267,3.990276,1778.691
3558373830,1.095369,1778.618,7404947,4.518271,1788.034
3558373831,1.095206,1807.953,7416116,3.776159,1807.979
3558373832,1.002174,1807.953,7401895,2.558907,1808.239
3558373833,1.075864,1808.239,7437695,2.923208,1805.638
3558373834,1.044222,1805.638,7387068,3.740143,1803.859
3558373835,1.286047,1803.859,7432459,11.05407,1802.414
3558373836,1.085437,1823.673,7444133,2.872784,1823.701
3558373837,1.146333,1823.673,7439415,3.251145,1823.792
3558373838,1.178687,1801.699,7436545,3.985709,1801.691
3558373839,1.073025,1801.699,7382579,3.576148,1804.178
3558373840,1.060361,1804.178,7446327,3.525512,1807.307
3558373841,1.060177,1807.307,7476183,1.296637,1822.876
3558373842,1.082212,1822.876,7451125,3.05082,1822.402
3558373843,1.07425,1822.402,7375543,2.651,1824.602
3558373844,1.124096,1824.602,7428397,2.93276,1820.628
3558373845,1.113453,1820.628,7381175,4.551352,1826.57
3558373851,1.030092,1826.57,7423539,4.135717,1820.225
3558373852,1.294688,1801.205,7410252,6.474903,1801.173
3558373853,1.090702,1801.205,7416562,-0.8926944,1812.314
3558373854,1.065546,1812.314,7427978,2.68549,1824.049
3558373855,1.104424,1790.642,7394196,7.247513,1790.564
3558373856,1.218397,1815.188,7444439,6.30026,1815.306
3558373857,1.062959,1815.188,7388532,1.626637,1825.662
3558373858,1.148998,1794.288,7429184,6.496815,1794.376
3558373859,1.174799,1813.809,7420344,3.327723,1813.793
3558373860,1.340181,1813.809,7443956,7.43419,1810.686
3558373861,1.098549,1810.686,7442649,4.693423,1794.38
3558373862,1.111441,1813.199,7448417,2.093636,1813.214
3558373863,1.120015,1813.199,7425444,5.102522,1809.134
3558373864,1.122416,1787.315,7427621,5.107097,1787.318
3558373865,1.268278,1787.315,7477597,8.427948,1802.348
3558373866,1.225628,1802.348,7417540,8.463297,1795.817
3558373867,1.043008,1795.817,7445912,1.817119,1797.231
3558373868,1.059831,1797.231,7397584,2.593589,1810.497
3558373869,1.247592,1810.497,7438796,5.964795,1811.991
3558373870,1.104116,1811.991,7405816,-1.949582,1814.449
3558373871,1.122793,1785.926,7436365,4.599411,1785.992
3558373872,1.051833,1813.657,7394443,6.338819,1813.567
3558373873,1.250225,1813.657,7487790,4.047216,1802.823
3558373874,1.162578,1802.823,7406008,2.623898,1796.012
3558373875,1.000923,1832.66,7404796,3.402249,1832.66
3558373876,1.057826,1802.672,7447802,2.960947,1802.763
3558373877,1.081692,1802.672,7389883,8.47997,1787.735
3558373878,1.246173,1823.954,7424758,4.620246,1824.036
3558373879,1.111359,1823.954,7421575,4.294748,1824.594
3558373880,1.154326,1824.594,7437876,3.622244,1818.448
3558373881,1.110704,1818.448,7435037,0.914564,1816.638
3558373882,1.077627,1839.863,7482440,-0.1674946,1839.973
3558373883,1.073234,1839.863,7450722,0.3624706,1822.64
3558373884,1.136852,1822.641,7454022,2.259099,1819.661
3558373885,1.172017,1819.661,7423965,-1.211984,1814.698
3558373886,1.100752,1814.698,7416578,6.227681,1809.588
3558373887,1.10006,1809.588,7432601,2.853139,1823.145
3558373888,1.161877,1823.145,7434739,0.01407986,1836.869
3558373889,1.027733,1802.178,7431262,2.523446,1802.17
3558373890,1.219908,1826.22,7456774,4.526255,1826.281
3558373891,1.086409,1844.973,7429399,0.4968437,1844.909
3558373892,1.071965,1844.973,7383388,4.424393,1835.589
3558373893,1.079293,1835.589,7410858,5.732835,1817.384
3558373894,1.077931,1840.684,7454268,3.42702,1840.784
3558373895,1.210741,1809.468,7466640,4.364013,1809.49
3558373896,1.047832,1809.468,7513885,4.899153,1819.661
3558373897,1.078911,1819.661,7484787,-0.8646204,1816.222
3558373898,1.074938,1816.222,7463746,2.660976,1803.039
3558373899,1.06646,1803.039,7487125,0.7022386,1811.794
3558373900,1.073456,1834.657,7451304,0.8718487,1834.577
3558373901,1.072514,1834.657,7450822,0.4401718,1841.781
3558373902,1.024896,1802.131,7419072,2.700116,1802.057
3558373903,1.059977,1802.131,7411185,2.812019,1813.294
3558373904,1.105051,1844.206,7471318,0.7613487,1844.346
3558373905,1.088887,1817.17,7421600,1.102747,1817.053
3558373906,1.035438,1793.488,7411772,0.6555486,1793.466
3558373907,1.171384,1815.103,7396481,5.995111,1815.072
3558373908,1.034582,1815.103,7389400,3.321483,1810.64
