TheTime,C2H6,CH4,H2O,CH3OH,CH4_A
3558738129,13.76452,2209.178,6871360,3.133123,2196.595
3558738130,14.14722,2196.595,6865211,1.817906,2208.654
3558738131,13.98217,2208.654,6837367,2.161535,2217.74
3558738132,13.78595,2217.74,6835023,2.024046,2204.982
3558738133,13.96328,2204.982,6804550,2.163234,2203.424
3558738134,14.22184,2203.424,6868046,0.8857985,2195.607
3558738135,14.53352,2227.343,6819587,2.984328,2227.212
3558738136,14.57769,2227.343,6856084,4.683815,2205.978
3558738137,14.33316,2205.978,6804969,0.9169625,2218.022
3558738138,14.40159,2218.022,6833688,1.590978,2223.211
3558738139,14.53303,2223.211,6830121,3.335892,2221.371
3558738140,14.70312,2221.371,6856962,2.316911,2218.671
3558738141,14.61685,2218.671,6853011,4.350306,2224.925
3558738142,14.07999,2224.925,6860079,0.7593941,2223.521
3558738143,12.9393,2187.5,6818459,4.430019,2187.382
3558738144,11.4867,2158.429,6860030,0.5737612,2158.542
3558738145,10.82161,2193.251,6823236,5.007827,2193.159
3558738146,11.33708,2170.624,6806669,4.907941,2170.572
3558738147,11.69834,2170.624,6835242,3.318995,2166.544
3558738148,10.99239,2142.954,6892344,3.392403,2143.103
3558738149,9.844508,2142.954,6830847,2.784295,2136.21
3558738150,9.476169,2136.21,6871008,8.58633,2132.89
3558738151,9.848086,2132.89,6856562,6.702729,2147.978
3558738152,10.52761,2147.978,6786853,6.242094,2149.233
3558738153,11.48318,2173.589,6834924,6.320691,2173.722
3558738154,12.86905,2173.589,6791366,2.563402,2189.704
3558738155,14.32003,2189.704,6854495,4.245106,2203.102
3558738156,14.44619,2203.102,6853804,1.249699,2194.435
3558738157,13.61504,2194.435,6873000,4.419432,2203.964
3558738158,12.63432,2175.084,6797244,0.7226338,2174.875
3558738159,11.90919,2175.084,6882056,5.080458,2175.705
3558738160,11.55772,2145.198,6814984,0.6576787,2145.015
3558738161,11.49988,2145.198,6827788,3.734921,2158.964
3558738162,11.99461,2201.471,6867054,-0.8157317,2201.584
3558738163,12.46595,2176.824,6852099,2.350188,2176.776
3558738164,13.10673,2176.824,6857145,-0.2902834,2193.279
3558738165,14.0945,2193.279,6846500,1.605686,2203.021
3558738171,16.0578,2248.286,6830669,-2.150063,2248.248
3558738172,16.36081,2222.779,6860323,0.4492013,2222.852
3558738173,16.57455,2222.779,6877998,-0.3855683,2237.479
3558738174,16.56656,2237.479,6830168,1.882907,2251.975
3558738175,16.38096,2251.975,6882153,-1.495576,2243.347
3558738176,15.96931,2243.347,6885184,-1.800498,2240.3
3558738177,15.54444,2240.3,6844147,-0.7510592,2235.207
3558738178,15.59317,2235.207,6860845,1.606496,2228.153
3558738179,15.40519,2228.153,6876075,-0.05017999,2226.209
3558738180,15.56664,2226.209,6828923,-1.631296,2227.939
3558738181,16.02076,2227.939,6833843,-0.6981496,2230.57
3558738182,16.77476,2230.57,6815836,1.92448,2230.695
3558738183,17.17373,2230.695,6859155,-1.712595,2249.087
3558738184,17.28488,2249.087,6876615,-0.1680883,2240.603
3558738185,17.55853,2240.603,6779560,1.186917,2261.544
3558738186,17.73414,2234.473,6875623,0.102921,2234.737
3558738187,17.7417,2262.607,6827872,1.194536,2262.48
3558738188,17.93719,2262.607,6787103,3.173413,2240.521
3558738189,18.32194,2270.131,6832241,0.0070741,2270.263
3558738190,18.74512,2270.131,6913553,-0.9209988,2257.857
3558738191,18.75837,2257.857,6899595,0.09911266,2261.456
3558738192,18.73763,2261.456,6828092,3.376148,2276.705
3558738193,18.43265,2276.705,6875373,-2.883397,2258.56
3558738194,17.85263,2282.697,6847755,0.5695049,2282.622
3558738195,17.49041,2251.094,6862885,0.05392229,2251.129
3558738196,17.56772,2251.094,6859995,-0.1711931,2253.128
3558738197,17.67681,2253.127,6865194,-3.426277,2245.169
3558738198,17.73312,2245.169,6876559,-1.449416,2260.805
3558738199,17.45012,2260.805,6843867,-1.892877,2247.893
3558738200,17.04996,2247.893,6850826,-3.492013,2229.189
3558738201,16.91256,2229.189,6864233,0.1175028,2247.232
3558738202,16.95407,2215.76,6851656,2.095974,2215.721
3558738203,17.3428,2244.864,6848606,-1.191099,2244.863
3558738204,17.57585,2244.864,6831536,1.293183,2252.235
3558738205,17.5225,2252.235,6860730,-1.02864,2233.638
3558738206,17.3965,2233.637,6869325,-0.037841,2249.15
3558738207,17.41913,2249.15,6830516,-1.067814,2254.928
3558738208,17.55187,2254.928,6904590,-2.762008,2262.069
3558738209,17.56072,2262.069,6859991,-1.593064,2261.868
3558738210,17.36859,2261.868,6811110,0.0855723,2265.552
3558738211,17.11623,2242.893,6866463,2.13227,2243.045
3558738212,17.18143,2242.893,6848701,1.48,2249.593
3558738213,17.42571,2249.593,6834480,-2.795934,2231.455
3558738214,17.88897,2231.455,6900911,-0.4870779,2220.123
3558738215,18.1965,2247.179,6831559,-2.910541,2246.988
3558738216,18.87215,2247.179,6879952,-3.051057,2259.193
3558738217,19.20443,2259.193,6829139,1.324517,2260.572
3558738218,19.45927,2260.572,6848446,1.292101,2277.218
3558738219,19.34711,2277.218,6861652,1.539692,2288.953
3558738220,18.88988,2288.953,6836728,-0.05910521,2285.832
3558738221,18.44989,2285.832,6858009,-1.155193,2281.638
3558738222,17.92778,2281.638,6837551,-1.804124,2263.572
3558738223,17.9407,2225.297,6825147,-0.9172856,2225.258
3558738224,18.00062,2270.604,6867336,0.7436469,2270.734
3558738225,18.23406,2270.604,6868786,3.204505,2253.425
3558738226,18.27568,2280.63,6888478,1.770007,2280.69
3558738227,18.32391,2305.572,6855784,1.101979,2305.478
3558738228,18.14202,2276.947,6893207,-2.319742,2277.046
3558738229,17.70502,2247.831,6808689,-0.5484902,2247.594
3558738230,17.16783,2247.831,6805940,3.477144,2242.493
3558738231,16.93922,2242.493,6859606,-0.3179948,2236.77
3558738232,17.1843,2267.677,6833922,2.98199,2267.608
3558738233,17.55773,2267.677,6866684,-1.656884,2266.893
3558738234,17.73223,2266.893,6863467,-1.600528,2260.945
3558738235,17.61778,2260.945,6788701,3.567716,2278.343
3558738236,16.83424,2250.732,6839727,1.474792,2250.871
3558738237,15.24454,2250.732,6829255,0.6971484,2243.882
3558738238,13.84681,2189.614,6804180,5.783954,2189.539
3558738239,13.37411,2218.438,6864867,2.664089,2218.616
3558738240,13.94414,2189.298,6788423,0.7963681,2189.082
3558738241,13.94171,2189.298,6853256,5.030546,2189.539
3558738242,13.5153,2189.539,6826180,3.254248,2180.397
3558738243,12.94382,2180.397,6818146,2.666147,2183.886
3558738244,11.98324,2183.886,6861923,3.839571,2166.92
3558738245,10.83533,2166.92,6874234,2.093771,2146.51
3558738246,10.31744,2146.51,6823739,3.637182,2161.986
3558738247,10.40861,2161.986,6802591,4.341225,2155.132
3558738248,10.93185,2155.132,6847995,0.4859483,2137.31
3558738249,11.90694,2137.31,6874040,-0.1392323,2134.384
3558738250,12.54141,2161.939,6832042,-1.62527,2161.83
3558738251,13.04935,2161.939,6783783,2.337865,2162.998
3558738252,13.28409,2162.998,6877673,-0.542159,2176.942
3558738253,13.10169,2176.942,6811319,1.605303,2191.432
3558738254,12.06569,2143.844,6878615,0.3003026,2144.018
3558738255,10.70039,2143.844,6785965,0.4820391,2143.678
3558738256,9.248049,2143.678,6782197,6.05496,2124.381
3558738257,8.31106,2124.381,6833797,5.700716,2119.407
3558738258,7.986172,2119.407,6822649,5.170894,2107.557
3558738259,7.7121,2107.557,6836515,2.95512,2103.413
3558738260,7.548225,2103.413,6808413,4.95565,2090.146
3558738261,7.40563,2121.016,6811381,4.442642,2121.028
3558738262,7.49644,2121.016,6769141,5.966887,2122.472
3558738263,7.937023,2122.472,6822254,3.30855,2114.645
3558738264,8.462089,2114.645,6764376,5.583242,2105.785
3558738265,8.623568,2127.815,6837761,0.1505972,2128.012
3558738266,8.523414,2127.815,6813631,4.050879,2129.617
3558738267,8.242647,2129.617,6763659,2.979589,2126.532
3558738268,8.208869,2126.532,6772170,4.105975,2118.036
3558738269,8.084619,2118.036,6813258,2.657441,2112.29
3558738270,8.05291,2112.29,6833484,0.7959601,2099.216
3558738271,8.009654,2099.216,6830497,3.713911,2095.331
3558738272,7.783497,2095.332,6798347,5.146294,2078.86
3558738273,7.59498,2078.86,6779665,3.627695,2080.834
3558738274,7.554368,2080.834,6790109,1.584727,2084.476
3558738275,7.60543,2084.476,6833016,1.129608,2085.325
3558738276,7.744519,2107.145,6850379,-1.392484,2107.193
3558738277,7.632773,2107.145,6811277,2.405536,2119.386
3558738278,7.78282,2096.647,6855075,3.071481,2096.759
3558738279,8.032605,2071.55,6757567,5.186933,2071.298
3558738280,8.827059,2115.912,6794962,4.599944,2116.019
3558738281,10.04018,2147.244,6831616,4.386264,2147.34
3558738282,10.87174,2147.244,6770536,2.199804,2135.704
3558738283,11.70663,2135.704,6842048,0.946409,2151.322
3558738284,12.40692,2151.322,6793650,6.429246,2161.305
3558738285,13.05204,2161.304,6841227,2.022169,2178.415
3558738291,11.11487,2143.431,6870712,2.580714,2143.505
3558738292,11.01464,2143.431,6826713,2.962028,2157.869
3558738293,11.78297,2157.868,6842573,0.7447463,2174.083
3558738294,13.16781,2198.015,6895562,2.351321,2198.163
3558738295,13.97017,2198.015,6847039,-0.06738775,2191.78
3558738296,14.53396,2244.462,6823172,3.04339,2244.402
3558738297,14.48886,2205.999,6896295,-0.7843582,2206.189
3558738298,14.35298,2180.156,6881475,-1.868004,2180.117
3558738299,14.29143,2180.156,6864178,2.808554,2199.437
3558738300,13.89258,2199.437,6790840,-2.300081,2205.714
3558738301,13.51205,2210.147,6896728,1.717566,2210.439
3558738302,13.14175,2210.147,6852466,2.892086,2199.887
3558738303,12.99579,2173.885,6851989,-0.6036385,2173.881
3558738304,13.10621,2173.885,6870338,-0.5331943,2181.156
3558738305,13.47188,2209.351,6878442,-1.944706,2209.377
3558738306,13.81532,2186.681,6845725,-2.439785,2186.585
3558738307,13.8191,2186.681,6840374,0.5803117,2200.313
3558738308,13.41979,2200.313,6829733,0.7092984,2201.707
3558738309,12.86908,2201.707,6896212,-1.369195,2192.497
3558738310,12.66667,2192.497,6897461,-1.55123,2195.798
3558738311,12.55973,2195.798,6879496,-0.8869326,2175.36
3558738312,12.45105,2175.36,6866135,-1.274442,2193.773
3558738313,11.89133,2193.773,6865901,-0.3726639,2184.069
3558738314,11.81546,2184.069,6816027,-0.9875958,2194.001
3558738315,12.17863,2166.647,6868631,-2.745477,2166.785
3558738316,12.83663,2209.308,6837949,1.596817,2209.232
3558738317,13.19613,2209.308,6841302,3.939217,2203.151
3558738318,13.56102,2203.151,6874614,-1.02282,2181.222
3558738319,13.94967,2181.221,6871075,-2.202046,2201.433
3558738320,14.28296,2201.433,6867252,-1.580606,2213.838
3558738321,14.04887,2169.212,6843136,0.6817051,2169.141
3558738322,13.81166,2169.212,6873701,1.576096,2185.807
3558738323,13.54081,2185.807,6868483,-2.843206,2184.481
3558738324,13.84814,2184.481,6892272,-1.510224,2189.262
3558738325,14.02719,2189.262,6853659,-0.1027481,2209.955
3558738326,13.97736,2209.955,6856930,-1.365381,2208.545
3558738327,13.60212,2208.545,6814976,0.09268055,2197.176
3558738328,13.45248,2197.176,6849258,-1.571048,2198.284
3558738329,13.16382,2198.284,6893462,-2.697907,2187.5
3558738330,13.0616,2187.5,6842399,0.602601,2194.975
3558738331,13.03629,2194.975,6897560,-2.015702,2204.254
3558738332,13.2869,2204.254,6818548,-0.9349802,2199.904
3558738333,13.50714,2199.904,6906800,-1.985369,2193.858
3558738334,13.60174,2195.953,6804337,-1.602662,2195.673
3558738335,13.62484,2195.953,6850447,0.03264685,2189.676
3558738336,13.52165,2189.676,6851239,-0.268082,2171.074
3558738337,13.71369,2171.073,6923929,-0.173751,2180.55
3558738338,14.11139,2222.246,6825750,-0.7915032,2221.979
3558738339,14.16778,2188.87,6859358,-0.09375814,2188.953
3558738340,13.99087,2188.87,6912245,-1.80532,2206.147
3558738341,13.41538,2179.07,6844409,-2.283226,2178.882
3558738342,12.69048,2201.774,6876651,-3.005599,2201.869
3558738343,12.00367,2146.699,6832063,1.633954,2146.571
3558738344,11.84044,2146.699,6826106,-0.7521286,2158.172
3558738345,11.60458,2158.172,6860104,-0.6714309,2168.993
3558738346,11.09082,2168.993,6858256,1.409551,2161.591
3558738347,10.88064,2161.591,6806842,-0.4930096,2164.445
3558738348,10.5858,2134.985,6797747,2.673332,2134.958
3558738349,10.2297,2146.624,6897906,-0.05058619,2146.896
3558738350,9.917143,2146.624,6826194,-2.739127,2146.342
3558738351,10.2869,2146.343,6802252,1.70573,2131.361
3558738352,10.74096,2169.987,6857176,-2.002364,2170.14
3558738353,11.3842,2169.987,6789776,3.74112,2178.611
3558738354,11.93934,2178.611,6832907,1.938054,2163.75
3558738355,12.60608,2185.938,6838640,0.783794,2185.957
3558738356,13.04862,2185.938,6887831,-3.624646,2189.09
3558738357,13.47566,2189.09,6825782,-1.114219,2179.311
3558738358,13.85522,2179.311,6842975,-2.394207,2191.929
3558738359,14.08041,2191.929,6845670,-1.197718,2191.605
3558738360,13.97569,2191.605,6785906,-1.031273,2180.541
3558738361,13.40078,2180.541,6828568,-0.3132984,2193.192
3558738362,12.78009,2155.199,6850341,2.639787,2155.252
3558738363,12.42124,2155.199,6869963,0.5101675,2137.727
3558738364,12.23615,2176.133,6891227,-4.033552,2176.196
3558738365,12.05135,2152.866,6840238,1.139324,2152.721
3558738366,11.87463,2152.866,6847909,1.097196,2166.552
3558738367,11.55485,2166.552,6916675,-1.686271,2152.83
3558738368,10.93158,2152.83,6865342,-1.467593,2143.841
3558738369,10.23522,2143.841,6864707,-3.026121,2128.038
3558738370,10.1558,2128.038,6827881,0.3747699,2122.871
3558738371,10.2644,2122.871,6806625,-0.8077775,2130.105
3558738372,10.1881,2130.105,6863707,-1.538847,2138.95
3558738373,10.20937,2138.95,6853777,1.151318,2147.058
3558738374,10.02522,2147.058,6852471,-1.958858,2130.148
3558738375,10.10418,2130.147,6882903,-3.223405,2134.853
3558738376,10.35025,2162.769,6869442,-1.015418,2162.736
3558738377,10.48168,2162.769,6860736,-2.681038,2150.652
3558738378,11.15074,2150.652,6882069,-0.2307503,2151.09
3558738379,11.51975,2151.09,6821727,-0.100426,2147.677
3558738380,11.3843,2175.109,6813772,-2.050422,2175.091
3558738381,11.03038,2147.275,6870144,0.39624,2147.419
3558738382,10.39223,2147.275,6836800,2.948726,2137.028
3558738383,9.281939,2137.028,6821054,-3.324374,2119.008
3558738384,8.378689,2119.008,6848961,0.180651,2104.996
3558738385,8.06264,2104.996,6818304,-1.291433,2107.436
3558738386,8.152016,2107.436,6871474,-3.074463,2117.363
3558738387,8.865441,2117.363,6843154,3.101475,2124.657
3558738388,9.762292,2124.657,6875741,1.113628,2109.906
3558738389,10.30601,2181.971,6856787,2.287319,2181.928
3558738390,10.05192,2139.712,6830194,0.6804043,2139.628
3558738391,9.394822,2139.712,6843242,3.174281,2146.214
3558738392,9.038967,2085.446,6794284,1.047111,2085.311
3558738393,9.027937,2135.929,6829930,-0.00596375,2136.038
3558738394,9.015134,2113.341,6849516,1.040114,2113.384
3558738395,9.075646,2113.341,6830995,-1.647106,2101.257
3558738396,9.035126,2101.257,6875725,-2.749028,2112.877
3558738397,9.059488,2112.877,6809973,-0.1449717,2127.224
3558738398,9.003908,2104.015,6872827,-0.1520958,2104.197
3558738399,8.709638,2104.015,6816290,-2.539811,2106.013
3558738400,8.579256,2106.013,6847608,-0.2840489,2097.863
3558738401,8.522759,2097.863,6858811,-5.447099,2098.28
3558738402,8.674702,2128.908,6848041,-3.492533,2128.882
3558738403,9.492117,2128.908,6836109,-2.243143,2120.812
3558738404,10.46879,2161.095,6834951,-1.251218,2161.097
3558738405,11.11528,2145.089,6948294,-3.787695,2145.385
3558738411,12.71215,2159.849,6833750,-0.07016275,2159.545
3558738412,12.71386,2159.849,6804091,0.310845,2180.919
3558738413,12.53953,2180.919,6799639,-0.2208237,2179.876
3558738414,12.3842,2147.301,6820080,3.318267,2147.352
3558738415,12.23526,2147.301,6818614,1.586351,2160.348
3558738416,12.0735,2136.947,6794205,1.381903,2136.879
3558738417,11.91399,2136.947,6819623,-0.409473,2143.85
3558738418,11.58538,2143.85,6809002,-1.549744,2162.758
3558738419,11.61469,2162.758,6837573,-1.601244,2168.411
3558738420,11.89748,2142.902,6853844,-2.546641,2142.942
3558738421,12.28776,2142.902,6816741,0.9768243,2152.209
3558738422,12.49378,2152.209,6799458,-1.021635,2167.101
3558738423,12.70552,2167.101,6766046,-1.406855,2166.356
3558738424,12.63379,2166.356,6810339,0.1758237,2175.953
3558738425,12.48391,2175.953,6893047,-1.01803,2158.777
3558738426,11.99528,2158.777,6829443,-2.856807,2142.343
3558738427,11.71975,2142.343,6871923,-1.306502,2145.705
3558738428,11.9725,2145.705,6862945,2.901141,2151.845
3558738429,11.99942,2151.844,6841591,0.1870877,2164.127
3558738430,11.9503,2126.199,6851327,-3.008771,2126.22
3558738431,12.02804,2150.431,6809895,-1.323506,2150.328
3558738432,12.25297,2150.431,6837899,-0.223078,2168.31
3558738433,12.29942,2168.31,6830145,1.195563,2185.033
3558738434,12.57655,2137.233,6863521,-0.9172565,2137.316
3558738435,12.65337,2160.311,6798449,-0.7610157,2160.145
3558738436,12.82022,2160.311,6827633,-0.9599668,2149.824
3558738437,12.70143,2149.824,6852816,-3.745952,2169.233
3558738438,12.66072,2169.233,6838921,-2.179618,2168.735
3558738439,12.70782,2168.735,6820274,-2.090655,2178.053
3558738440,12.43876,2178.053,6811649,2.690296,2171.208
3558738441,12.11545,2171.208,6760672,1.355084,2186.852
3558738442,11.99195,2186.852,6821672,0.2547087,2167.094
3558738443,12.1902,2167.094,6818491,1.10925,2152.514
3558738444,12.64618,2152.514,6818006,-3.559647,2160.177
3558738445,13.04315,2160.177,6841019,-1.895542,2162.595
3558738446,13.17532,2162.595,6819512,2.266928,2170.386
3558738447,13.27166,2170.386,6775206,-2.572944,2174.349
3558738448,13.45391,2174.349,6842997,-2.417292,2182.912
3558738449,13.60921,2182.912,6825531,-2.216703,2166.906
3558738450,13.3515,2166.906,6835055,4.990754,2183.914
3558738451,13.15522,2183.914,6832886,1.415998,2180.969
3558738452,12.9581,2158.523,6806629,-0.5346185,2158.45
3558738453,12.92681,2158.523,6816922,-4.667537,2162.264
3558738454,12.74861,2162.264,6873698,-4.593501,2141.506
3558738455,12.85401,2206.759,6862172,-0.65285,2206.735
3558738456,12.90528,2163.969,6819768,-3.073478,2163.842
3558738457,12.89747,2163.969,6826768,-1.165164,2182.027
3558738458,12.89896,2182.027,6866506,-2.076333,2177.106
3558738459,12.98447,2177.106,6847903,-2.003519,2158.021
3558738460,13.0883,2158.021,6852813,-3.754777,2176.54
3558738461,13.42538,2176.54,6842113,-0.6753037,2179.25
3558738462,13.56578,2179.25,6806672,-3.151316,2166.456
3558738463,13.93351,2201.246,6872575,-3.093532,2201.431
3558738464,13.76374,2201.246,6833031,-6.550338,2195.852
3558738465,13.89619,2195.852,6784017,0.07107961,2176.098
3558738466,13.84864,2176.098,6826159,-4.255307,2197.108
3558738467,13.86579,2197.108,6808484,-2.330612,2203.274
3558738468,13.98659,2203.274,6879644,-2.979599,2202.917
3558738469,14.27313,2202.917,6853260,-2.656385,2189.834
3558738470,14.33774,2189.834,6828252,-1.832223,2200.676
3558738471,14.43641,2200.676,6824210,0.6237575,2184.104
3558738472,14.5181,2218.554,6855545,-2.317625,2218.645
3558738473,14.61012,2218.554,6865946,-1.971978,2217.926
3558738474,14.56084,2217.926,6836299,-1.320821,2201.061
3558738475,14.56042,2201.061,6821420,-0.1215117,2181.113
3558738476,14.58126,2207.058,6836806,-3.797215,2207.104
3558738477,14.53088,2183.565,6810977,-3.795352,2183.488
3558738478,14.61153,2183.565,6855703,-4.652289,2198.522
3558738479,14.62479,2198.522,6851835,-5.378038,2202.088
3558738480,14.61672,2202.088,6836096,-1.932325,2210.489
3558738481,14.59633,2210.489,6859834,-3.556247,2204.929
3558738482,14.51474,2169.059,6908989,-2.140199,2169.187
3558738483,14.48792,2209.569,6864513,-2.893865,2209.457
3558738484,14.56642,2209.569,6856065,-2.830812,2215.556
3558738485,14.49948,2215.556,6812580,-2.538359,2217.965
3558738486,14.49292,2217.965,6903954,-2.172529,2200.617
3558738487,14.61792,2200.617,6892668,-1.786729,2188.469
3558738488,14.51366,2220.94,6856187,-3.729092,2220.843
3558738489,14.39387,2220.94,6885765,-1.07118,2205.681
3558738490,14.4038,2205.681,6867267,-5.677552,2207.027
3558738491,14.27636,2207.027,6829504,-2.525981,2190.665
3558738492,13.83436,2190.665,6851064,-2.630908,2192.317
3558738493,13.23639,2192.317,6820128,-1.014953,2176.901
3558738494,12.8066,2176.901,6865744,-0.8878782,2183.227
3558738495,12.48649,2183.227,6809281,-2.281585,2189.387
3558738496,12.18178,2189.387,6846415,-6.149501,2182.978
3558738497,12.48626,2134.612,6858974,-1.86086,2134.639
3558738498,12.89718,2200.973,6851419,-1.473324,2200.967
3558738499,12.66,2144.149,6853435,-1.695877,2144.139
3558738500,11.56938,2169.223,6885338,-1.2291,2169.32
3558738501,10.41197,2143.207,6823384,-1.44185,2143.036
3558738502,9.94107,2143.207,6797034,-1.51207,2122.98
3558738503,10.31985,2122.98,6842068,-0.8927996,2141.607
3558738504,10.65663,2141.607,6827640,-6.572807,2152.672
3558738505,10.81792,2152.672,6807352,-1.989414,2170.206
3558738506,10.94498,2170.206,6798877,-1.019334,2172.154
3558738507,11.11021,2137.881,6869974,-2.942661,2138.066
3558738508,11.08205,2137.881,6846852,-0.3657923,2150.463
3558738509,10.69551,2150.463,6809305,3.229545,2168.191
3558738510,10.27418,2168.191,6880717,-3.429308,2167.53
3558738511,10.10495,2136.307,6897983,-2.845818,2136.35
3558738512,10.19613,2136.307,6870669,-0.6714639,2150.777
3558738513,10.10375,2150.777,6837777,-2.956436,2142.002
3558738514,10.25608,2142.002,6883179,-1.552502,2161.559
3558738515,10.1953,2136.052,6855531,-2.174844,2135.977
3558738516,10.18714,2136.052,6859915,-0.6447714,2135.078
3558738517,10.10019,2135.078,6875096,-0.8771774,2133.083
3558738518,9.945874,2133.083,6868643,-0.1548147,2150.05
3558738519,9.902523,2150.05,6817007,-2.054593,2142.624
3558738520,9.718989,2142.624,6833123,0.3188686,2156.658
3558738521,9.680871,2131.557,6839661,0.03215334,2131.571
3558738522,9.728011,2131.557,6805925,-2.693644,2116.17
3558738523,9.629622,2142.376,6875757,-1.876468,2142.566
3558738524,9.563346,2142.376,6833374,-0.4027375,2134.752
3558738525,9.590689,2134.752,6852987,0.217733,2124.136
3558738531,10.27985,2124.136,6787052,-0.1076907,2133.956
3558738532,10.09827,2133.956,6807003,1.588965,2123.639
3558738533,9.96239,2123.639,6797349,3.313795,2104.691
3558738534,10.06485,2136.486,6824279,-0.5678764,2136.561
3558738535,10.27264,2136.486,6836634,1.412084,2140.653
3558738536,10.49462,2140.653,6831247,-1.549765,2149.523
3558738537,10.57195,2149.523,6759659,2.105691,2140.789
3558738538,10.69994,2140.789,6800043,-0.4032737,2136.487
3558738539,10.86841,2159.986,6811693,0.8176198,2160.02
3558738540,10.85383,2127.042,6807456,2.663677,2127.024
3558738541,10.88754,2127.042,6830689,1.010209,2143.465
3558738542,10.89922,2143.465,6820224,0.9429847,2130.679
3558738543,11.07384,2164.263,6837531,3.449341,2164.314
3558738544,11.2208,2164.263,6776321,3.565802,2145.473
3558738545,11.31717,2145.473,6826603,2.757769,2155.158
3558738546,11.46944,2155.158,6774133,2.282004,2172.371
3558738547,11.38722,2148.045,6769944,5.116735,2148.031
3558738548,11.47568,2148.045,6793665,3.015043,2160.175
3558738549,11.49906,2160.176,6815032,0.05402643,2152.811
3558738550,11.5154,2152.811,6776416,2.509639,2145.89
3558738551,11.22937,2145.89,6752023,0.5990191,2153.529
3558738552,10.97394,2153.529,6802897,1.615543,2155.318
3558738553,10.66068,2116.099,6720472,2.841768,2115.877
3558738554,10.62759,2116.099,6790556,0.8660793,2127.055
3558738555,10.64208,2159.143,6729530,2.104581,2158.983
3558738556,10.84126,2159.143,6804337,3.424243,2141.231
3558738557,11.06122,2141.23,6778912,7.274461,2156.141
3558738558,11.13133,2178.649,6758614,1.287294,2178.596
3558738559,11.21379,2126.606,6775526,2.099494,2126.642
3558738560,11.50702,2176.924,6797615,0.7498985,2176.996
3558738561,11.72702,2176.924,6789417,3.080808,2174.608
3558738562,11.81448,2149.623,6774766,0.5434969,2149.581
3558738563,11.55707,2149.623,6815134,-1.28039,2154.895
3558738564,11.5387,2154.895,6819664,-3.066067,2154.769
3558738565,11.86517,2154.77,6789977,2.080229,2164.679
3558738566,11.64753,2164.679,6700789,3.287977,2163.518
3558738567,10.92095,2134.721,6747946,2.058742,2134.842
3558738568,9.979053,2134.721,6786693,0.4933863,2137.815
3558738569,9.612424,2137.815,6812536,1.43341,2122.085
3558738570,9.466754,2122.085,6746727,4.037548,2127.714
3558738571,9.502919,2127.714,6751867,0.5095495,2131.279
3558738572,9.758863,2155.065,6747646,3.741835,2155.056
3558738573,10.05755,2155.065,6721478,-0.6637985,2156.799
3558738574,10.43048,2156.799,6803505,5.003213,2153.466
3558738575,10.68239,2153.466,6784914,-0.4269688,2154.099
3558738576,10.56563,2154.099,6722644,1.999279,2144.138
3558738577,9.885304,2144.138,6815632,-0.1704723,2161.528
3558738578,9.249938,2116.32,6751085,3.095595,2116.144
3558738579,9.07994,2116.32,6790022,3.075515,2131.749
3558738580,9.222052,2131.749,6795041,-1.80147,2151.453
3558738581,9.238387,2099.064,6788349,0.301049,2099.04
3558738582,9.242977,2128.171,6833360,0.5627911,2128.3
3558738583,9.264684,2128.171,6738985,1.708123,2137.412
3558738584,9.387825,2137.412,6788942,2.204755,2136.5
3558738585,9.485769,2136.5,6762771,-0.02857369,2119.561
3558738586,9.605448,2119.561,6797978,1.899408,2131.948
3558738587,9.574723,2131.948,6812013,2.735719,2140.638
3558738588,9.375696,2140.638,6745787,1.389454,2130.881
3558738589,9.336046,2130.881,6728868,4.482792,2140.744
3558738590,9.149874,2104.665,6776388,0.46937,2104.785
3558738591,8.821799,2134.412,6791408,0.5511706,2134.46
3558738592,8.734556,2095.57,6723165,2.422002,2095.383
3558738593,8.61933,2120.67,6748761,3.780754,2120.746
3558738594,8.580442,2120.67,6756103,1.395009,2103.247
3558738595,8.616308,2103.247,6768026,2.163726,2121.326
3558738596,8.548537,2142.912,6751817,3.293729,2142.872
3558738597,8.425081,2110.847,6747516,0.818731,2110.829
3558738598,8.537318,2138.575,6774157,0.4813201,2138.653
3558738599,8.433013,2138.575,6758158,4.912872,2132.677
3558738600,8.61052,2132.677,6811681,-0.2651199,2136.272
3558738601,8.746167,2059.917,6858135,10.84258,2060.03
3558738633,0.05968662,155.9406,116992,1.743282,154.7281
3558738634,0.01970204,132.4439,146827.3,2.450148,132.4576
3558738635,0.002084756,124.0805,109745.6,0.5514327,124.0753
3558738636,-0.009994705,113.7411,163928.7,2.578551,113.7479
3558738637,0.05794359,112.5324,794160.1,4.607692,112.6122
3558738638,-0.02734235,143.326,2476814,2.395546,143.6033
3558738639,-0.02890961,121.6025,3871567,8.833925,121.7957
3558738640,0.1022108,162.1644,4801279,9.453359,162.341
3558738641,0.2940462,213.8385,5165849,8.349391,213.9329
3558738642,2.184043,680.9335,5651967,8.886613,681.3515
3558738643,4.55169,1382.634,5840736,9.485598,1382.94
3558738644,6.147218,1880.913,5939550,11.73108,1881.184
3558738645,6.762738,2067.991,6123278,5.467922,2068.429
3558738652,6.64116,2129.64,6466536,9.454545,2130.532
3558738653,6.703866,2129.64,6436325,9.859698,2112.58
3558738654,6.728579,2112.58,6478207,9.406701,2115.815
